Name,Description,Note,Created,Last edited time,length,Created by,Days
君子的修為境界在面對困境時展現無遺，能夠堅守心志，不因窮困而動搖，這是長期修德的結果，非一朝一夕可成。,《微易經》,,"October 28, 2022 2:22 PM","October 28, 2022 2:22 PM",51,imac-fly,0
"做好工作、拯救世界，有時間再慶祝一下。在貧窮、困境和生存危機下，沒時間、也沒正當理由去想尋歡作樂的事。","《嘉年華的誕生》",,"April 12, 2023 1:57 PM","April 12, 2023 1:57 PM",53,imac-fly,0
世界上至少有七十億人，有情眾生的數量更是無窮無盡。一個人如果心裡經常想著其他七十億人，他永遠不會感到寂寞。,《最後一次相遇，我們只談喜悅》,,"June 7, 2022 7:22 PM","June 7, 2022 7:22 PM",53,imac-fly,0
如果貧窮超過了某種界限，就會使得施予成為不可能，從而讓人雙重受苦：除了直接受貧窮的苦，還被剝奪去施予的喜悅。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 5, 2022 1:13 PM","May 5, 2022 1:13 PM",54,imac-fly,0
當你開始看到你的舒適圈之外的無窮可能性時，我鼓勵你記住這個常被忽略的問題。集體恐慌的時期，提供你小試身手的良機。,《一週工作4小時【全新增訂版】》,,"November 20, 2022 11:50 AM","November 20, 2022 11:50 AM",56,imac-fly,0
蘇格拉底是理論樂觀主義者的原型，他相信萬物的本性皆可窮究，認為知識和認識擁有包治百病的力量，而錯誤本身即是災禍。,《尼采讀本：最完整選錄尼采代表篇章的精選集，尼采哲學的首選入門書》,,"October 26, 2022 11:26 PM","October 26, 2022 11:26 PM",56,imac-fly,0
世界上最貧窮國家在過去數十多年中，相對而且又很反常地愈來愈貧窮的現象，特別是非洲撒哈拉沙漠以南、南亞和東南亞國家。,"《資本與意識形態（上下冊不分售）》
",,"January 2, 2023 2:04 PM","May 2, 2023 8:45 PM",57,imac-fly,120
生態性愛（ecosex）是很多我這個年紀的人的新典範：把地球當作我們力大無窮的愛人，以溫柔與尊重來報答她的豐富能源。,《道德浪女》,,"June 8, 2022 12:59 PM","May 2, 2023 8:26 AM",58,imac-fly,327
人民的社群網路往往在社經地位上有著明顯的分群。如米爾格蘭所言：「窮人通常就是和窮人往來」，這話說得不好聽，卻也實在。,《引領瘋潮》,,"April 17, 2022 10:25 AM","April 17, 2022 10:25 AM",58,imac-fly,0
新的計畫帶來希望，因為還沒有任何經驗可以限制我們的期待。新策略之所以感覺比舊策略吸引人，是因為它們可以帶來無窮的希望。,《原子習慣》,,"April 28, 2022 7:13 AM","May 2, 2023 8:45 PM",59,imac-fly,369
"比起當時其他的神，戴奧尼索斯對人一視平等，非常平易近人，不管是有權有勢的人或是窮人，都可以加入教團（Thiasus）。","《嘉年華的誕生》",,"March 30, 2023 12:06 PM","March 30, 2023 12:06 PM",61,imac-fly,0
"我體驗過底層的生活，因此就算新創時失去一切，這種最惡劣的事態也不令我害怕。只要嘗試度過貧窮的生活，以後就不會害怕承擔風險。","《5000天後的世界》",,"May 1, 2023 10:13 PM","May 1, 2023 10:13 PM",63,imac-fly,0
在美國，接受高等教育的機會幾乎完全取決於家長的收入：後10%貧窮人口接受高等教育的比例不過20%，前10%富人的比例則超過90%,"《社會主義快來吧！》",,"February 14, 2023 1:28 PM","May 2, 2023 8:45 PM",64,imac-fly,77
因為每個人在自己眼中都是一個無盡的宇宙，我們不能把一種無窮盡跟另一無窮盡比較。在兩種情況下，慘痛地喪失生命，都是實際上無法計算的。,"《我們在存在主義咖啡館：那些關於自由、哲學家與存在主義的故事》",,"February 1, 2023 10:11 PM","May 2, 2023 8:45 PM",65,imac-fly,89
將自己與國內最高收入者做比較，使我們大家都感覺自己貧窮，因此逼著自己投入更多工作時間，徒然地嘗試創造我們以為別人所擁有的生活方式。,《失控的努力文化》,,"June 2, 2022 3:59 PM","June 2, 2022 3:59 PM",65,imac-fly,0
"當你想要直視它時，它就消失無蹤。我們若是注視著主體，那會是對於後設主體（meta-subject）的無窮回溯而讓人看得頭昏眼花。","《美感的意識形態》",,"February 1, 2023 10:51 PM","February 1, 2023 10:51 PM",66,imac-fly,0
"雖然我很小，但我知道很多事情，    我的身體是無窮的眼睛    不幸地，透過它我看見一切。    ──格洛麗亞‧福爾特斯〈此刻〉","《蠻骨猶存》",,"March 10, 2023 2:09 PM","March 10, 2023 2:09 PM",67,imac-fly,0
神的資源無窮無盡，每個人都有平等取用的機會，這樣就不會因為收穫太多而感到罪惡。既然每個人都可以汲取宇宙的資源，我們的豐收並非剝削自他人。,《創作，是心靈療癒的旅程》,,"November 9, 2022 4:02 PM","May 2, 2023 7:36 PM",68,imac-fly,174
人為了逃避孤寂感，會讓自己窮忙瞎忙或裝忙，參加很多活動或課程，或不斷上社群平台收發訊息，但這都屬於淺層社交，無法建立實質社會關係與親密感。,"《療癒孤寂》",,"April 9, 2023 4:33 PM","April 10, 2023 8:42 PM",69,imac-fly,1
美國社會中最窮困的人，通常會攝取單糖含量高、油脂過多的食物，因為這些食物比較便宜，但這兩點都會造成肥胖，以及更高的糖尿病和心血管疾病風險。,《救命飲食3.0‧越營養，越生病!》,,"July 1, 2022 2:57 PM","May 2, 2023 8:45 PM",69,imac-fly,305
光是現在，最富有的1％就已經擁有全球一半的財富。更令人警醒的是，最富有的一百人所擁有的財富，就已經超越了最貧窮的四十億人所擁有的資產總和。,《21世紀的21堂課》,,"June 21, 2022 5:27 PM","May 2, 2023 8:45 PM",69,imac-fly,315
"世界上半數的人因貧窮越來越衰弱，傳染病擊垮整個國家。冰山融化、自然災害遽增。但我們多數時候麻木不仁，缺乏方法或意願來有效改善我們的生活。","《嘉年華的誕生》",,"April 12, 2023 1:54 PM","April 12, 2023 1:54 PM",70,imac-fly,0
"隨著人們學會如何更好地觀看世界，再平凡無奇的景色也蘊藏著無窮的趣味。			無論在哪裡，人們都可以抬頭仰望星空，而這就是一個看不盡的美景。","《論幸福》",,"April 5, 2023 12:16 AM","April 5, 2023 12:16 AM",70,imac-fly,0
"中產階級父母雖然在經濟資源上充裕，卻是時間的窮人。時間資源的短缺，限制了他們的注意力與自我控制 [48]，導致與孩子互動時不免情緒失控。","《拚教養》",,"March 7, 2023 3:58 PM","March 7, 2023 3:58 PM",70,imac-fly,0
法律是正確的嗎？真的是平等的嗎？不分有地位的人或沒有地位的人、聰明人或不聰明的人、富人或窮人，只要是壞人，犯了罪都會正確地受到相應的制裁嗎？,《十三級階梯》,,"November 8, 2022 12:50 PM","November 8, 2022 12:50 PM",70,imac-fly,0
法律是正確的嗎？真的是平等的嗎？不分有地位的人或沒有地位的人、聰明人或不聰明的人、富人或窮人，只要是壞人，犯了罪都會正確地受到相應的制裁嗎？,《十三級階梯》,,"October 3, 2022 1:39 PM","October 3, 2022 1:39 PM",70,imac-fly,0
妳應該要從單身時就培養賺錢的能力，那會讓妳在遇到一個有趣的窮光蛋的時候，敢放膽去愛；那會讓妳在遇到一個迷人富翁的時候，不會顯得渺小抬不起頭。,《妳可以乖，但不能不懂男人的壞》,,"May 18, 2022 1:54 PM","May 18, 2022 1:54 PM",70,imac-fly,0
所得不平等──年度中產出財富流量的分配情況──與此不同：除非坐視一大部分人口在短期內消亡，否則所有社會都受制於必須讓最窮困人口維持生計的前提。,"《資本與意識形態（上下冊不分售）》
",,"January 2, 2023 2:07 PM","May 2, 2023 7:36 PM",71,imac-fly,120
然而，在生活及身體狀況與富人相當但貧窮的人──亦即，同樣經常運動、睡眠夠多、飲食健康，只是銀行存款較少的人──卻預期可能會提早十至十五年死去。,《身體》,,"October 5, 2022 4:12 PM","May 2, 2023 8:45 PM",71,imac-fly,209
"教育就像是一把鑰匙，而每個孩子身上都有一道鎖。鑰匙若轉對方向，我們將開啟孩子背後那無窮的寶藏、無限的可能；鑰匙若轉錯方向，我們將鎖住這一切。","《當老師真是太棒了：一位年輕老師在教育現場的無限可能》",,"April 23, 2023 10:33 PM","April 23, 2023 10:33 PM",72,imac-fly,0
如果我們想要的是變幻無窮的創意，當我們清醒時是錯用了用望遠鏡，太過專注於狹窄視野中的東西，目光短淺，而錯失了大腦中任我們盡情使用的整個訊息宇宙。,《為什麼要睡覺？》,,"November 12, 2022 7:57 PM","November 12, 2022 7:57 PM",72,imac-fly,0
比較傳統的觀點認為，悲劇藝術的主題不是窮人的不幸，而是神話與命運、儀式與血祭、重罪與英雄的贖罪、邪惡與救贖、嫉妒的諸神與順從的受害者的種種不幸。,《論悲劇》,,"April 16, 2022 9:23 PM","April 16, 2022 9:23 PM",72,imac-fly,0
"貧窮國家的許多人在明白世界其他地方可以享受舒適的生活方式時，會感到沮喪和憤怒。其中有些人變成恐怖分子，許多非恐怖分子本身也容忍或支持恐怖分子。","《動盪》",,"January 26, 2023 4:19 PM","January 26, 2023 4:19 PM",73,imac-fly,0
恐懼、懷疑和憂慮，是大大阻礙了成功和快樂的幾項重大因素。因此，有錢人和窮人之間的最大分別就是：有錢人在恐懼之中還會行動，窮人卻因為恐懼而裹足不前。,《有錢人想的和你不一樣》,,"September 14, 2022 8:04 PM","September 14, 2022 8:04 PM",73,imac-fly,0
不論我們怎麼定義自由，總之自由就是擁有說「不」的能力。富有的人可以自由決定不為了賺取工資而工作，但缺乏獨立生計來源的窮人就不能夠這麼輕易拒絕就業。,《如何在二十一世紀反對資本主義》,,"May 10, 2022 5:41 PM","May 2, 2023 8:45 PM",73,imac-fly,357
經濟不平等的加劇使得窮人翻身無望，他們不再相信遊戲規則是公平的；新自由主義帶來福利、醫療與教育支出的縮減，弱勢群體面臨更嚴苛的生存挑戰；移民與難民。,"《年輕人為何憤怒》",,"January 27, 2023 8:11 AM","May 2, 2023 7:36 PM",74,imac-fly,95
即使批評者表示那些為了取樂而大量使用香氛的人會下地獄也沒用，不管是富人或窮人都習慣把香氛當做對抗鼠疫的唯一良方，同樣也把它視為掩飾濃烈體味的唯一方法。,因為在前後兩百年間，人人都拒絕接觸水，拒絕洗澡,,"December 14, 2022 7:02 PM","May 2, 2023 8:45 PM",75,imac-fly,139
"大部份的奢侈品，還有許多所謂舒適生活的必需品，其實非但不是不可或缺，反而有礙於人類的精神提升。講到奢侈品與舒適生活，智者往往過著比窮人更簡陋、貧乏的生活。","《湖濱散記【當代經典《華爾登湖》全新中譯本】》",,"February 12, 2023 12:55 PM","February 12, 2023 12:55 PM",79,imac-fly,0
他們的推測是，一開始，民主可能導致多數主義暴政，以及（尤其是）窮人對富人的暴政。由於摧毀財產導致一場所有人對抗所有人的戰爭，這最終會帶來徹頭徹尾的無政府狀態。,《自由》,,"November 6, 2022 1:16 PM","November 6, 2022 1:16 PM",79,imac-fly,0
