Name,Description,Note,Created,Last edited time,length,Created by,Days
活在當下，因為具有改變的可塑性，所以非常重要。,《量子力學與混沌理論的人生十二堂課》,,"June 4, 2022 2:56 PM","June 4, 2022 2:56 PM",23,imac-fly,0
保持活在當下，是讓生活真正豐富和充實的唯一途徑。,《僧人心態》,,"June 9, 2022 3:10 PM","June 9, 2022 3:10 PM",24,imac-fly,0
這裡沒有逝去的哀愁，只有盡情當下與再創造的喜悅。,《我心我行．Salute》,,"May 2, 2022 3:05 PM","May 2, 2022 3:05 PM",24,imac-fly,0
只要真實面對您當下的自我，真實的自我便會自然顯現。,"《為什麼要戀愛》",,"February 19, 2023 8:48 PM","February 20, 2023 10:03 AM",25,imac-fly,0
"所有已發生與未發生之事，都存在於「永恆的當下」","《當下的力量（全新紀念版）》",,"February 1, 2023 4:15 PM","February 1, 2023 4:15 PM",25,imac-fly,0
你無法回到過去找到自己，只能進入當下去發現你自己。,《當下的力量（全新紀念版）》,,"December 5, 2022 11:37 PM","December 5, 2022 11:37 PM",25,imac-fly,0
當下確定有的獎賞，其價值通常比未來可能有的獎賞高。,《原子習慣》,,"June 13, 2022 5:16 PM","June 13, 2022 5:16 PM",25,imac-fly,0
歷史就像這樣：真正重要的決定在當下從來不顯得重要。,《摺紙動物園》,,"April 20, 2022 5:43 PM","April 20, 2022 5:43 PM",25,imac-fly,0
"禪與任何文字、說法無關，而是要人當下找到平靜之處","《禪學入門》",,"March 29, 2023 11:38 AM","March 29, 2023 11:38 AM",26,imac-fly,0
你滿腦子多巴胺，只想著規畫與未來，看不到當下的現在。,"《欲望分子多巴胺》",,"February 21, 2023 10:10 AM","May 2, 2023 12:56 PM",26,imac-fly,70
當你處於臨在，全然專注並安住於當下，便能感受到本體。,《當下的力量（全新紀念版）》,,"December 25, 2022 11:21 PM","May 2, 2023 12:56 PM",26,imac-fly,127
試著活在當下，言下之意是你和「這一刻」其實是分開的。,《人生4千個禮拜》,,"July 7, 2022 1:40 PM","May 2, 2023 12:56 PM",26,imac-fly,298
對小我而言，當下很難存在，它認為重要的只有過去與未來。,"《當下的力量（全新紀念版）》
",,"December 31, 2022 2:28 PM","May 2, 2023 12:56 PM",27,imac-fly,121
所有對於當下的內在抗拒，都會以某種負面的形式展現出來。,《當下的力量（全新紀念版）》,,"October 4, 2022 10:03 AM","October 4, 2022 10:03 AM",27,imac-fly,0
我心繫的一切、所有的準備，就是為了享受無法重來的當下。,《我心我行．Salute》,,"May 2, 2022 3:04 PM","May 2, 2022 3:04 PM",27,imac-fly,0
若你的心智急於達到未來的時空，怎麼可能自在專注於當下？,《Headspace冥想正念手冊》,,"April 20, 2022 3:35 PM","April 20, 2022 3:35 PM",27,imac-fly,0
"我們不以定來逃避苦，禪修是為了讓自己深刻地活在當下。","《佛陀之心》",,"March 28, 2023 9:36 AM","March 28, 2023 9:36 AM",28,imac-fly,0
建立良好親子關係的一種最有效方法，就是跟孩子在當下相遇。,"《覺醒家庭》",,"February 18, 2023 9:45 AM","February 20, 2023 9:50 AM",28,imac-fly,2
我們稍早討論過『乾淨的愛』，愛在當下、不期不待，記得吧？,《道德浪女》,,"February 1, 2023 3:04 PM","February 19, 2023 7:49 PM",28,慈葳 簡,18
當你聚焦在未來，今天就更能活在當下，並活出更充實的人生。,《也許你該跟未來學家談談》,,"November 9, 2022 9:50 AM","May 2, 2023 12:56 PM",28,imac-fly,174
只要能在恐懼發生的當下抽離出來，就得以開始管理急性壓力。,《僧人心態》,,"June 11, 2022 9:47 AM","May 2, 2023 12:56 PM",28,imac-fly,325
"當我們切斷後悔與焦慮，接觸當下此刻，便立刻獲得了自由。","《禪與拯救地球的藝術》",,"March 25, 2023 7:44 PM","March 25, 2023 7:44 PM",29,imac-fly,0
因為「當下」對你來說只不過是準備期，分分秒秒都在忍耐與等待。,《被討厭的勇氣：自我啟發之父「阿德勒」的教導》,,"September 9, 2022 8:37 AM","September 9, 2022 8:37 AM",30,imac-fly,0
當你與時間的關係幾乎完全是工具性的，當下這一刻便會失去意義。,《人生4千個禮拜》,,"July 20, 2022 8:10 AM","April 26, 2023 7:38 PM",30,imac-fly,280
當你與時間的關係幾乎完全是工具性的，當下這一刻便會失去意義。,《人生4千個禮拜》,,"May 5, 2022 12:51 PM","May 5, 2022 12:51 PM",30,imac-fly,0
"如果我們不完全回歸自我，沒有真實地活在當下，就會錯失一切。","《橘子禪》",,"April 16, 2023 11:24 PM","April 16, 2023 11:24 PM",31,imac-fly,0
"血管加壓素、腦內啡、內源性大麻素這些「當下分子」負責處理。","《欲望分子多巴胺》",,"March 19, 2023 5:15 PM","March 19, 2023 5:15 PM",31,imac-fly,0
"為當下時刻的最大利益而行動：此刻我能採取的最佳行動是什麼？","《斯多葛生活哲學55個練習》",,"February 3, 2023 11:07 AM","February 3, 2023 11:07 AM",31,imac-fly,0
你可以運用任何聲音提醒自己暫停下來，呼吸，同時享受當下這一刻。,"《橘子禪》",,"January 24, 2023 12:17 AM","May 2, 2023 12:56 PM",31,imac-fly,98
正念冥想是一種完全處於當下的練習，充分意識到自己和周圍的環境。,《一流的人如何保持顛峰》,,"May 2, 2022 2:47 PM","May 2, 2022 2:47 PM",31,imac-fly,0
"做不到這件事並非永遠做不到，只是當下的能力還不足以達成目標。","《從絕望到希望的阿德勒幸福論》",,"April 5, 2023 12:46 AM","April 5, 2023 12:46 AM",32,imac-fly,0
讓我們感到快樂的，往往不是我們所做的事，而是我們有沒有活在當下。,"《訓練大腦，讓自己更強大》",,"February 12, 2023 12:04 PM","May 2, 2023 12:56 PM",32,imac-fly,79
"「貨幣」之所以在當下能流通、之所以是通貨，源自於它的未來性。","《數位貨幣烏托邦》",,"February 7, 2023 12:07 AM","February 7, 2023 12:07 AM",32,imac-fly,0
我會一直不斷地被拖向未來，同時錯失了生命，並且永遠無法活在當下。,《我真正的家，就在當下》,,"November 25, 2022 1:58 PM","May 2, 2023 12:56 PM",32,imac-fly,157
你愈能夠熱愛、接受當下，就愈能擺脫痛苦，從小我心智的束縛中解脫。,《當下的力量（全新紀念版）》,,"November 14, 2022 12:13 PM","November 14, 2022 12:13 PM",32,imac-fly,0
覺察帶來親密感，親密感帶來單純的快樂──無論我們當下正在做什麼。,《正念飲食》,,"November 2, 2022 5:07 PM","November 2, 2022 5:07 PM",32,imac-fly,0
身心是不可分的，當我們的心智專注於當下，我們的身體也出現在當下。,《Headspace冥想正念手冊》,,"April 29, 2022 10:06 AM","March 26, 2023 5:24 PM",32,imac-fly,331
"正念簡單講，就是一種不帶成見，實況觀察大腦當下在做什麼的能力。","《多巴胺國度》",,"May 1, 2023 2:42 PM","May 1, 2023 2:42 PM",33,imac-fly,0
"覺察當下的意思其實就是全心全意、全神貫注地投入自己正在做的事情","《悲傷的大腦》",,"April 21, 2023 2:28 PM","April 21, 2023 2:28 PM",33,imac-fly,0
"每一段關係，都只有當下。追求永恆的愛，就是好好經營每一個現在。","《從絕望到希望的阿德勒幸福論》",,"April 5, 2023 12:31 AM","April 5, 2023 12:31 AM",33,imac-fly,0
跟當下的不愉快在一起，不要擔心它會永遠如此（因為它不會永遠如此）。,"《正念練習》",,"March 28, 2023 7:47 PM","May 2, 2023 12:56 PM",33,imac-fly,34
成年人的兩難就是一直察覺到兩種相互牴觸的需求：活在當下、規畫未來。,"《人類使用說明書》",,"March 19, 2023 10:36 PM","May 2, 2023 12:57 PM",33,imac-fly,43
內在衝突視覺化，先去思考按照角色人物當下的心情會採取什麼行動才對。,《不知為何，我就是覺得會爆紅！》,,"September 13, 2022 11:10 AM","September 13, 2022 11:10 AM",33,imac-fly,0
我們脫離了當下，我們的生活永遠在想著未來，擔心事情會不會順利發展。,《人生4千個禮拜》,,"July 8, 2022 9:19 AM","May 2, 2023 12:57 PM",33,imac-fly,298
頂空不代表你擺脫了這些情緒，而是能夠放鬆地和你當下的情緒自在共處。,《Headspace冥想正念手冊》,,"May 25, 2022 9:46 AM","May 25, 2022 9:46 AM",33,imac-fly,0
"覺察帶來親密感，親密感帶來單純的快樂──無論我們當下正在做什麼。","《正念飲食》",,"February 2, 2023 11:24 AM","February 2, 2023 11:24 AM",34,imac-fly,0
有意識地選擇開悟，就是選擇放下對過去和未來的執著，將生命聚焦於當下。,"《當下的力量（全新紀念版）》",,"January 25, 2023 9:09 AM","May 2, 2023 12:57 PM",34,imac-fly,97
抬頭挺胸地站著。呼吸。容許。處在當下。這一剎那，也是你生命中的一刻。,《正念》,,"September 26, 2022 10:03 PM","September 26, 2022 10:03 PM",34,imac-fly,0
謂欲望，就是當下狀態與未來想要有的狀態之間的差距。即使最微小的行為。,《原子習慣》,,"May 18, 2022 8:24 AM","May 2, 2023 12:57 PM",34,imac-fly,349
你不僅可以專注於當下，用心體驗你所做的每一件事（名符其實用心生活）。,《Headspace冥想正念手冊》,,"April 24, 2022 8:37 AM","May 2, 2023 12:57 PM",34,imac-fly,373
將燈光聚焦在「此時、此刻」，是為了認真而謹慎地專注在當下可以做的事。,《被討厭的勇氣：自我啟發之父「阿德勒」的教導》,,"April 20, 2022 10:58 PM","April 20, 2022 10:58 PM",34,imac-fly,0
當下的真心。意味著心靈與精神存在於一切，因為它不會執著於任何固定地點。,《箭藝與禪心》,,"December 23, 2022 11:34 AM","December 23, 2022 11:34 AM",35,imac-fly,0
然而佛陀教導我們，幸福就在此時此地。幸福快樂的條件，在當下就可以找到。,《一行禪師講《入出息念經》》,,"November 24, 2022 3:55 PM","November 24, 2022 3:55 PM",35,imac-fly,0
你不用等待未來，一心期待未來會比現在更好。你現在就可以找到更好的當下。,《正念》,,"September 17, 2022 10:14 PM","September 17, 2022 10:14 PM",35,imac-fly,0
更活在當下的意思，或許只是你終於明白自己別無選擇，只能存在於此時此刻。,《人生4千個禮拜》,,"May 19, 2022 11:21 PM","May 19, 2022 11:21 PM",35,imac-fly,0
相同作品無論重複多少次，每一次都有專屬的感動與高潮，這是我珍惜的當下。,《我心我行．Salute》,,"May 2, 2022 3:05 PM","May 2, 2022 3:05 PM",35,imac-fly,0
