Name,Description,Note,Created,Last edited time,length,Created by,Days
赫塞苦修時學會了三件事：思考、等待和饑餓。,《劉若瑀的三十六堂表演課》,,"December 8, 2022 2:15 PM","April 28, 2023 1:32 PM",21,imac-fly,140
遇到痛苦時，動物的本能就是「戰鬥或逃跑」。,《原則》,,"June 20, 2022 2:58 PM","April 28, 2023 1:32 PM",21,imac-fly,311
快樂和痛苦只不過是身體各種感覺的總和狀態。,《人類大命運》,,"May 3, 2022 10:38 AM","May 3, 2022 10:38 AM",21,imac-fly,0
伴隨著這些快樂而來的也有痛苦，那就是無聊。,《孤獨通行證》,,"April 14, 2022 1:19 PM","April 14, 2022 1:19 PM",21,imac-fly,0
人類之所以偉大，就在於知道自己的悲慘、愁苦。,"《西方哲學之旅（中：近代）》",,"April 27, 2023 5:51 PM","April 28, 2023 1:32 PM",22,imac-fly,0
悲傷是一種痛苦的情緒狀態，會自然地反覆來去。,"《悲傷的大腦》",,"April 21, 2023 2:30 PM","April 28, 2023 1:32 PM",22,imac-fly,6
"如果你懂得如何受苦，你就不會受那麼多苦。","《當摯愛逝去：療癒悲痛與失去的禪修練習》",,"March 28, 2023 9:41 PM","March 28, 2023 9:41 PM",22,imac-fly,0
"人生的痛苦無可避免，但受苦不一定要發生。","《訓練大腦，讓自己更強大》",,"February 12, 2023 12:29 PM","February 12, 2023 12:29 PM",22,imac-fly,0
克制自己是痛苦的，不舒散自己的人就不能安睡。,《查拉圖斯特拉如是說》,,"December 11, 2022 2:31 PM","April 28, 2023 12:35 PM",22,imac-fly,137
"這是個神奇的咒語：「我在痛苦，請幫助我。」","《諦聽與愛語》",,"March 27, 2023 10:55 AM","March 27, 2023 10:55 AM",23,imac-fly,0
大自然邀請你倚偎在她關愛的懷抱，釋放你的痛苦。,《當摯愛逝去：療癒悲痛與失去的禪修練習》,,"November 24, 2022 3:38 PM","November 24, 2022 3:38 PM",23,imac-fly,0
無意識創造了痛苦之身，但意識可以讓它打回原形。,《當下的力量（全新紀念版）》,,"November 14, 2022 12:15 PM","April 28, 2023 1:32 PM",23,imac-fly,165
「再一次就好」的心態，是整個苦難迴圈的緊箍咒。,《癮，駛往地獄的列車，該如何跳下？》,,"October 18, 2022 10:24 PM","October 18, 2022 10:24 PM",23,imac-fly,0
人生不苦也不樂，你想要它成為什麼，它就是什麼。,《薩古魯談業力》,,"October 5, 2022 12:44 PM","October 5, 2022 12:44 PM",23,imac-fly,0
當你願意擁有你的痛苦，你的情人才有可能安撫你。,《道德浪女》,,"June 17, 2022 2:49 PM","June 17, 2022 2:49 PM",23,imac-fly,0
"一個人看到的痛苦之深度，同於看到生命之深度。","《查拉圖斯特拉如是說》",,"March 18, 2023 10:50 AM","March 18, 2023 10:50 AM",24,imac-fly,0
苦存在，但如果我們一直受苦，是因為我們在餵養它。,《一行禪師講《心經》》,,"November 25, 2022 2:37 PM","November 25, 2022 2:37 PM",24,imac-fly,0
緊抓著一個錯誤的人，會比放下那人帶來更多的痛苦。,《僧人心態》,,"June 11, 2022 9:57 AM","June 11, 2022 9:57 AM",24,imac-fly,0
用佈滿淚痕但也充滿笑聲的心靈之眼，平撫他人的痛苦,《最後一次相遇，我們只談喜悅》,,"April 27, 2022 8:42 AM","April 27, 2022 8:42 AM",24,imac-fly,0
主要痛苦是一開始的壓力源，例如排長隊時的不耐感。,《正念》,,"April 24, 2022 9:43 AM","April 24, 2022 9:43 AM",24,imac-fly,0
我們大腦有一整塊區域（處理身體痛苦與社交痛苦的）。,"《集體錯覺》",,"January 29, 2023 8:46 AM","April 28, 2023 1:32 PM",25,imac-fly,89
對男性腦來說，缺乏「安靜沉默」的生活才是萬分痛苦。,《老公使用說明書》,,"December 27, 2022 3:42 PM","December 27, 2022 3:42 PM",25,imac-fly,0
某種危險的夢想之中，那麼，痛苦是最有效的清醒手段。,《人活著究竟為什麼：聆聽尼采的生存智慧》,,"December 11, 2022 3:39 PM","April 28, 2023 1:32 PM",25,imac-fly,137
每當我們說話時缺乏正念覺知，便是在餵養自己的痛苦。,《諦聽與愛語》,,"November 25, 2022 12:00 PM","April 28, 2023 1:36 PM",25,imac-fly,154
往喜悅的道路不能繞過痛苦和逆境，而是必須從中穿越。,《最後一次相遇，我們只談喜悅》,,"June 12, 2022 11:13 AM","June 12, 2022 11:13 AM",25,imac-fly,0
向人訴苦或向人傾訴心事，是維持心靈平靜的重要行為。,《高敏感者愛自己的19個練習》,,"May 1, 2022 11:10 AM","May 1, 2022 11:10 AM",25,imac-fly,0
唯有慟哭這種超越語言的形式才能夠表達的痛苦與悲傷。,《關於死亡，我現在所想的是⋯⋯》,,"April 16, 2022 4:07 PM","April 28, 2023 1:32 PM",25,imac-fly,376
真相就是，你在能夠超越痛苦前，必須先對它說「是」。,《在定靜中成為自己》,,"April 13, 2022 1:34 PM","April 28, 2023 1:32 PM",25,imac-fly,379
"鹹味可阻斷苦味，並讓食物原本產生的甜味更加明顯。","《嗅覺之謎》",,"April 21, 2023 3:44 PM","April 21, 2023 3:44 PM",26,imac-fly,0
我們的所有苦痛，不外乎就是我們的完美和無限本性努力。,"《禪的正門》",,"March 25, 2023 5:14 PM","April 28, 2023 1:36 PM",26,imac-fly,33
我們人類經歷的大多數心理痛苦，都是自願與自己造成的。,"《我可能錯了》",,"February 28, 2023 9:54 AM","April 28, 2023 1:36 PM",26,imac-fly,59
"當你深感痛苦，你可能只想逃離它，而不是臣服於它；","《當下的力量（全新紀念版）》",,"January 25, 2023 9:05 AM","January 25, 2023 9:05 AM",26,imac-fly,0
選擇性的投入會導致受苦和造業，而出離會導致了無生氣。,《薩古魯談業力》,,"October 5, 2022 12:41 PM","October 5, 2022 12:41 PM",26,imac-fly,0
在眾目睽睽下不受歡迎的恐懼是最痛苦也最令他們焦慮的。,《孤獨世紀》,,"June 22, 2022 11:35 PM","April 5, 2023 9:22 AM",26,imac-fly,286
發炎會讓動脈變厚，加速失智症發作，當然也讓老化更痛苦。,"《疼痛大解密》",,"April 20, 2023 1:17 PM","April 28, 2023 1:36 PM",27,imac-fly,8
"請在腦中想像一個能裝進你所有痛苦回憶和感受的容器。","《創傷療癒手冊》",,"April 10, 2023 9:58 AM","April 10, 2023 9:58 AM",27,imac-fly,0
藝術家的生活其實比較輕鬆，受苦的主要是藝術家身邊的人。,"《自由的技藝》",,"March 23, 2023 1:18 PM","April 28, 2023 1:36 PM",27,imac-fly,36
我們愈能夠平撫自己的痛苦，就愈知道轉而關懷他人的痛苦。,《最後一次相遇，我們只談喜悅（暢銷新版）》,,"December 15, 2022 12:08 AM","April 28, 2023 1:36 PM",27,imac-fly,134
如果你否認自己的感受，最後還是會以其他方式感受到痛苦。,《僧人心態》,,"July 20, 2022 7:43 AM","April 28, 2023 1:36 PM",27,imac-fly,282
人生品質就看你在那些痛苦時刻所做的選擇。越快適應越好。,《原則》,,"June 23, 2022 11:51 AM","April 28, 2023 1:37 PM",27,imac-fly,309
願你免於痛苦、願你健康、願你快樂、願你尋得平靜與喜悅。,《最後一次相遇，我們只談喜悅》,,"May 29, 2022 10:17 PM","April 28, 2023 12:47 PM",27,imac-fly,333
如果你否認自己的感受，最後還是會以其他方式感受到痛苦。,《僧人心態》,,"May 17, 2022 7:32 AM","May 17, 2022 7:32 AM",27,imac-fly,0
我們對美與情感的深切渴望，往往源出於剝奪、憂鬱和痛苦。,《在阿爾卑斯山與尼采相遇》,,"April 11, 2022 10:44 AM","April 11, 2022 10:44 AM",27,imac-fly,0
"我們不以定來逃避苦，禪修是為了讓自己深刻地活在當下。","《佛陀之心》",,"March 28, 2023 9:36 AM","March 28, 2023 9:36 AM",28,imac-fly,0
心智之所以需要無休止地活動，主要就是想擺脫情緒上的痛苦。,《當下的力量（全新紀念版）》,,"November 14, 2022 12:10 PM","April 28, 2023 1:36 PM",28,imac-fly,165
你試圖尋找能幫你減輕痛苦的人，但只有你能減輕自己的痛苦。,《僧人心態》,,"October 30, 2022 2:36 PM","April 28, 2023 1:37 PM",28,imac-fly,179
有苦有樂、高低起伏的生活，或許才是最自然、最理想的狀態。,《希望歌德×絕望卡夫卡的人生論》,,"October 26, 2022 2:25 PM","October 26, 2022 2:25 PM",28,imac-fly,0
管控生活從來不簡單，」他寫道，「而且有時絕對會是痛苦的。,《跑出巔峰》,,"July 17, 2022 8:19 AM","July 17, 2022 8:19 AM",28,imac-fly,0
重複說：「我看到你了，我的痛苦。我看到你了，我的恐懼。」,《僧人心態》,,"June 11, 2022 9:53 AM","June 11, 2022 9:53 AM",28,imac-fly,0
