Name,Description,Note,Created,Last edited time,length,Created by,Days
提高閉氣時間可以改善運動的喘氣現象，並幫助增加最大攝氧。,"《改變人生的最強呼吸法！》",,"March 25, 2023 9:58 AM","May 2, 2023 3:13 PM",28,imac-fly,38
高阻力運動需要心臟產生很大的壓力，並由心臟和主動脈承受。,"《天生不愛動》",,"February 20, 2023 4:09 PM","May 2, 2023 3:13 PM",28,imac-fly,70
運動違反我們的意願，持續運動的唯一原因是其他的選擇更糟。,"《天生不愛動》",,"February 16, 2023 5:50 PM","May 2, 2023 3:13 PM",28,imac-fly,74
運動後的一到兩個小時之內，最好吃三十到四十公克的蛋白質。,《美國第一健身強人科學化鍛鍊全書》,,"November 2, 2022 3:39 PM","November 2, 2022 3:39 PM",28,imac-fly,0
有項精巧的研究指出，不同種類的運動組合似乎是最好的處方。,《天生不愛動》,,"July 16, 2022 7:47 AM","July 16, 2022 7:47 AM",28,imac-fly,0
要提高人體運動能力，先提升最大肌力是最有效率的訓練方式。,《抗老化，你需要大重量訓練》,,"July 15, 2022 9:35 AM","May 2, 2023 3:13 PM",28,imac-fly,291
運動後的一到兩個小時之內，最好吃三十到四十公克的蛋白質。,《美國第一健身強人科學化鍛鍊全書》,,"May 14, 2022 9:45 AM","May 14, 2022 9:45 AM",28,imac-fly,0
"真正引爆社會運動的導火線，乃源於情緒轉化為行動的過程。","《憤怒與希望》",,"March 11, 2023 2:34 PM","March 11, 2023 2:34 PM",29,imac-fly,0
這個深刻反省的時刻讓群眾明白，運動重要的是過程，不是產物。,"《憤怒與希望》",,"March 11, 2023 2:10 PM","March 20, 2023 5:44 PM",29,imac-fly,9
腹部脂肪較厚，練完腹肌後，必須接著進行40分鐘的有氧運動。,《防彈肌肉強效鍛鍊法》,,"November 2, 2022 10:02 PM","November 2, 2022 10:02 PM",29,imac-fly,0
白天少使用酒、咖啡、少抽菸，多做點運動讓晚上自然感到疲倦。,《好睡：新的睡眠科學與醫學》,,"July 8, 2022 8:43 PM","July 8, 2022 8:43 PM",29,imac-fly,0
「我是運動員」變成「我是那種心理強悍且熱愛體能挑戰的人」。,《原子習慣》,,"June 16, 2022 3:32 PM","June 16, 2022 3:32 PM",29,imac-fly,0
要提高肌肉、骨質和神經系統的結構和功能，輕鬆運動是無效的。,《抗老化，你需要大重量訓練》,,"June 1, 2022 8:48 AM","May 2, 2023 3:13 PM",29,imac-fly,335
把腹肌運動排在其他部位前面，進行高強度訓練，有助於腹肌發展。,《防彈肌肉強效鍛鍊法》,,"November 2, 2022 10:01 PM","May 2, 2023 3:13 PM",30,imac-fly,180
"把運動賦予個人意義，這個動機來源讓所有的痛苦都「很值得」。","《鑽石心態》",,"April 21, 2023 11:07 AM","April 21, 2023 11:07 AM",31,imac-fly,0
因此手印畫可能不只是第一項藝術運動，也是第一項宗教藝術運動 。,"《身體上的世界史》",,"April 19, 2023 11:49 PM","May 2, 2023 3:13 PM",31,imac-fly,12
深厚、親密的友誼對你和孩子的健康可能與運動和均衡飲食同等重要。,"《自然教養》",,"February 17, 2023 2:18 PM","May 2, 2023 3:13 PM",31,imac-fly,74
運動本身不是必要的，所以我們大多為了心理或生理上的獎勵而運動。,《天生不愛動》,,"September 20, 2022 11:36 AM","September 20, 2022 11:36 AM",31,imac-fly,0
當運動過度時，你的身體也會透過增加食慾荷爾蒙來引導你進行補充。,《我們為何吃太多？》,,"July 17, 2022 8:46 AM","May 2, 2023 3:13 PM",31,imac-fly,289
壓力、冥想、睡眠、運動和懷孕都是會影響表觀遺傳的幾種內在情況。,《逆轉疾病的科學食療聖經》,,"July 6, 2022 7:08 PM","July 6, 2022 7:08 PM",31,imac-fly,0
如果你只想散步，稍微輕快地快走，也是種不錯且令人愉快的戶外運動。,《我們為何吃太多？》,,"July 17, 2022 9:01 AM","July 17, 2022 9:01 AM",32,imac-fly,0
跑步有什麼好處？跑步是全身運動，讓心跳維持在足以燃燒脂肪的區間。,《大腦逆齡指南》,,"April 23, 2022 12:55 PM","May 2, 2023 3:13 PM",32,imac-fly,374
"以上是一位運動員的真誠建議，她費盡千辛萬苦才學會在心裡找答案。","《鑽石心態》",,"April 21, 2023 11:02 AM","April 21, 2023 11:02 AM",33,imac-fly,0
"運動員把外界的質疑當成動機、證明自己沒問題，因應技巧便誕生了。","《鑽石心態》",,"April 21, 2023 11:00 AM","April 21, 2023 11:00 AM",33,imac-fly,0
"要改善下半身的血液循環，最好的方式就是遠離坐式生活、規律運動！","《無框身體》",,"March 2, 2023 4:57 PM","March 2, 2023 4:57 PM",33,imac-fly,0
運動和酒精戒斷不但能抑止大腦受損，還能逆轉這個狀況：刺激神經新生。,《運動改造大腦【活化大腦4.0版】》,,"April 23, 2022 11:01 AM","May 2, 2023 3:14 PM",33,imac-fly,374
運動最美妙的地方就是，當你做得愈多，你想像自己可以做的事也會愈多。,《運動改造大腦【活化大腦4.0版】》,,"April 23, 2022 11:00 AM","May 2, 2023 3:14 PM",33,imac-fly,374
"在全新的耐力運動心理學中，運動心理學家的角色是運動員自己來擔任。","《鑽石心態》",,"April 21, 2023 11:19 AM","April 21, 2023 11:19 AM",34,imac-fly,0
下週，我會於〔某日〕的〔某時〕在〔某處〕進行至少二十分鐘的激烈運動。,《原子習慣》,,"July 4, 2022 8:50 AM","May 2, 2023 3:14 PM",34,imac-fly,302
做有氧運動的人，對記憶非常重要的海馬迴體積，一年間增加了約百分之二。,《活化大腦的15個習慣》,,"May 12, 2022 3:45 PM","May 2, 2023 3:14 PM",34,imac-fly,354
"當我們改變身體狀態（比如通過運動或放鬆）的時候，就改變了情緒狀態。","《教孩子跟情緒做朋友：不是孩子不乖，而是他的左右腦處於分裂狀態！》",,"February 18, 2023 10:43 AM","February 18, 2023 10:43 AM",35,imac-fly,0
與其執著於錯誤的觀念與資訊，不如選擇能夠提升自我健康與活力的運動方法。,《健身毀了我身體(暢銷慶功版)》,,"November 14, 2022 4:27 PM","November 14, 2022 4:27 PM",35,imac-fly,0
腦內啡的效果雖然能持續數小時，但必須激烈運動二十分鐘以上才會開始生成，,《天生不愛動》,,"November 9, 2022 9:38 AM","November 9, 2022 9:38 AM",35,imac-fly,0
專家說，健康有所謂的四大基石：合理膳食、適量運動、戒菸限酒、心理平衡。,《45歲退休，你準備好了？（十周年全新增訂版）》,,"April 24, 2022 7:31 AM","April 24, 2022 7:31 AM",35,imac-fly,0
"運動的目標單純是要聆聽心靈的智慧，心靈的智慧往往透過身體的智慧傳遞。","《最後一次相遇，我們只談喜悅（暢銷新版）》",,"March 4, 2023 7:56 AM","March 4, 2023 7:56 AM",36,imac-fly,0
說運動無法減重並不正確。應該說，運動減重比飲食減重慢得多、幅度也比較小。,《天生不愛動》,,"November 29, 2022 5:25 PM","November 29, 2022 5:25 PM",36,imac-fly,0
在每項研究中，效益最大的是每週運動九十分鐘，平均可使死亡風險降低20％。,《天生不愛動》,,"July 9, 2022 2:36 PM","July 9, 2022 2:36 PM",36,imac-fly,0
想要促進神經新生，卻需要特定型態的運動，主要是跑步和其他持久性有氧運動。,《大腦逆齡指南》,,"April 23, 2022 12:51 PM","May 2, 2023 3:14 PM",36,imac-fly,374
「求真習慣」如同健康飲食與規律運動，可以成為日常生活的一部分，也該當這樣。,"《真確：扭轉十大直覺偏誤，發現事情比你想的美好》",,"April 25, 2023 6:58 PM","May 2, 2023 3:14 PM",37,imac-fly,6
伸展操能有效防止因每天相同的運動或重複的動作，造成身體逐漸邁向失衡的過程。,"《健身毀了我身體(暢銷慶功版)》",,"March 23, 2023 1:22 PM","May 2, 2023 3:14 PM",37,imac-fly,40
減少熱量攝取，並主要依賴脂肪做為能量來源的方式，會對運動表現造成負面影響。,"《增肌×減脂·科學化飲食全書》",,"March 19, 2023 10:10 PM","May 2, 2023 3:14 PM",37,imac-fly,43
"「運動＋使用大腦」這一組不只可以預防大腦萎縮，而且記憶力還變得更好了。","《精準用腦》",,"January 17, 2023 3:04 PM","January 17, 2023 3:04 PM",37,imac-fly,0
運動可以告訴大腦，心率和血壓的增加並不意味著焦慮和恐慌，而是能帶來正能量。,《真正的快樂處方》,,"September 17, 2022 9:03 PM","September 17, 2022 9:03 PM",37,imac-fly,0
感恩、洞見、靜心、運動（T.I.M.E.）是讓你早上撥出時間的新生活方式。,《僧人心態》,,"July 2, 2022 1:26 PM","July 2, 2022 1:26 PM",37,imac-fly,0
我會建議你至少每週進行六天的有氧運動，並持續六個月後，再開始加入間歇訓練。,《運動改造大腦【活化大腦4.0版】》,,"April 23, 2022 10:39 AM","May 2, 2023 3:14 PM",37,imac-fly,374
原來日常生活中的走、站、坐、臥，只要選對姿勢，效果將遠勝每週額外運動數小時。,《正是時候讀莊子》,,"June 14, 2022 6:35 PM","May 2, 2023 3:14 PM",38,imac-fly,321
睡前2小時停止運動，讓大腦有時間清除皮質醇和運動時產生的增強活力的化學物質。,《大腦逆齡指南》,,"April 23, 2022 12:55 PM","May 2, 2023 3:14 PM",38,imac-fly,374
