Name,Description,Note,Created,Last edited time,length,Created by,Days
想法太過自我中心，是很多痛苦的起因。,《最後一次相遇，我們只談喜悅》,,"June 25, 2022 12:38 PM","April 28, 2023 1:31 PM",18,imac-fly,307
趕工的過程中，他們開始痛恨這整件事。,《人生4千個禮拜》,,"May 25, 2022 9:28 AM","May 1, 2023 10:23 AM",18,imac-fly,341
痛苦對人造成的打擊，會使人放下傲慢。,《最後一次相遇，我們只談喜悅》,,"May 3, 2022 10:10 AM","May 3, 2022 10:10 AM",18,imac-fly,0
沒有什麼比合理化自身痛苦更難受的事了。,"《在都市窩居10年，我過得還不錯》",,"February 15, 2023 10:04 AM","April 28, 2023 1:31 PM",19,imac-fly,72
"痛苦的時候不要找人取暖，去讀書吧！","《去書店買個好人生》",,"February 4, 2023 10:19 PM","February 4, 2023 10:19 PM",19,imac-fly,0
認同於過去使你無法瓦解自己的痛苦之身。,《當下的力量（全新紀念版）》,,"October 4, 2022 9:53 AM","October 4, 2022 9:53 AM",19,imac-fly,0
接受人生中所有痛苦、遺憾與美好的能力。,《最後一次相遇，我們只談喜悅》,,"June 21, 2022 3:40 PM","June 21, 2022 3:40 PM",19,imac-fly,0
麼使用者會把這個刺激與舒緩疼痛聯想起來。,"《疼痛大解密》",,"April 20, 2023 1:12 PM","May 1, 2023 10:23 AM",20,imac-fly,10
選擇用「挑戰」來取代「艱辛」或「痛苦」。,"《如何成為不完美主義者》",,"April 4, 2023 3:49 PM","April 28, 2023 1:32 PM",20,imac-fly,23
源於無明的恐懼或仇恨，都會擴大你的痛苦。,《佛陀之心》,,"November 24, 2022 4:05 PM","April 28, 2023 1:32 PM",20,imac-fly,154
當人內心喜樂，肉體的苦痛就顯得不重要了。,《最後一次相遇，我們只談喜悅（暢銷新版）》,,"September 29, 2022 8:08 PM","September 29, 2022 8:08 PM",20,imac-fly,0
有痛苦的經驗照亮，快樂的本質才顯得澄明。,《最後一次相遇，我們只談喜悅》,,"April 27, 2022 9:10 AM","April 28, 2023 12:46 PM",20,imac-fly,366
"如果你很痛苦，就停止囤積你的生命能量。","《歐普拉人生指南：讓生命重新開機》",,"February 6, 2023 2:25 PM","February 6, 2023 2:25 PM",21,imac-fly,0
能夠有效消除痛苦的策略，是思考侮辱的來源。,"《善用悲觀的力量：培養逆境抵抗力，放大簡單的快樂，打破不滿足的慣性》",,"January 26, 2023 9:54 PM","April 28, 2023 1:32 PM",21,imac-fly,91
遇到痛苦時，動物的本能就是「戰鬥或逃跑」。,《原則》,,"June 20, 2022 2:58 PM","April 28, 2023 1:32 PM",21,imac-fly,311
快樂和痛苦只不過是身體各種感覺的總和狀態。,《人類大命運》,,"May 3, 2022 10:38 AM","May 3, 2022 10:38 AM",21,imac-fly,0
伴隨著這些快樂而來的也有痛苦，那就是無聊。,《孤獨通行證》,,"April 14, 2022 1:19 PM","April 14, 2022 1:19 PM",21,imac-fly,0
悲傷是一種痛苦的情緒狀態，會自然地反覆來去。,"《悲傷的大腦》",,"April 21, 2023 2:30 PM","April 28, 2023 1:32 PM",22,imac-fly,6
"人生的痛苦無可避免，但受苦不一定要發生。","《訓練大腦，讓自己更強大》",,"February 12, 2023 12:29 PM","February 12, 2023 12:29 PM",22,imac-fly,0
克制自己是痛苦的，不舒散自己的人就不能安睡。,《查拉圖斯特拉如是說》,,"December 11, 2022 2:31 PM","April 28, 2023 12:35 PM",22,imac-fly,137
"這是個神奇的咒語：「我在痛苦，請幫助我。」","《諦聽與愛語》",,"March 27, 2023 10:55 AM","March 27, 2023 10:55 AM",23,imac-fly,0
撫平傷痛的並不是時間，而是花在做夢的睡眠時間。,"《為什麼要睡覺？》",,"February 21, 2023 9:39 AM","April 28, 2023 12:35 PM",23,imac-fly,66
大自然邀請你倚偎在她關愛的懷抱，釋放你的痛苦。,《當摯愛逝去：療癒悲痛與失去的禪修練習》,,"November 24, 2022 3:38 PM","November 24, 2022 3:38 PM",23,imac-fly,0
無意識創造了痛苦之身，但意識可以讓它打回原形。,《當下的力量（全新紀念版）》,,"November 14, 2022 12:15 PM","April 28, 2023 1:32 PM",23,imac-fly,165
當你願意擁有你的痛苦，你的情人才有可能安撫你。,《道德浪女》,,"June 17, 2022 2:49 PM","June 17, 2022 2:49 PM",23,imac-fly,0
唯有感覺到痛，我們才能學會把手從滾燙熱鍋上移開,《金錢心理學》,,"May 8, 2022 9:17 PM","May 8, 2022 9:17 PM",23,imac-fly,0
"長久以來，人們就知道無助會導致疼痛變本加厲。","《疼痛大解密》",,"April 20, 2023 1:06 PM","April 20, 2023 1:06 PM",24,imac-fly,0
"一個人看到的痛苦之深度，同於看到生命之深度。","《查拉圖斯特拉如是說》",,"March 18, 2023 10:50 AM","March 18, 2023 10:50 AM",24,imac-fly,0
當你深感痛苦，你可能只想逃離它，而不是臣服於它。,"《當下的力量（全新紀念版）》",,"January 25, 2023 9:05 AM","May 1, 2023 10:24 AM",24,imac-fly,96
緊抓著一個錯誤的人，會比放下那人帶來更多的痛苦。,《僧人心態》,,"June 11, 2022 9:57 AM","June 11, 2022 9:57 AM",24,imac-fly,0
時間不一定能療傷，但時間能賦予你忍受傷痛的工具。,《大難之後》,,"May 15, 2022 9:55 PM","May 1, 2023 10:24 AM",24,imac-fly,350
主要痛苦是一開始的壓力源，例如排長隊時的不耐感。,《正念》,,"April 24, 2022 9:43 AM","April 24, 2022 9:43 AM",24,imac-fly,0
"如果一次要注射多劑疫苗，則把最痛的留待到最後。","《疼痛大解密》",,"April 20, 2023 1:05 PM","April 20, 2023 1:05 PM",25,imac-fly,0
我們大腦有一整塊區域（處理身體痛苦與社交痛苦的）。,"《集體錯覺》",,"January 29, 2023 8:46 AM","April 28, 2023 1:32 PM",25,imac-fly,89
對男性腦來說，缺乏「安靜沉默」的生活才是萬分痛苦。,《老公使用說明書》,,"December 27, 2022 3:42 PM","December 27, 2022 3:42 PM",25,imac-fly,0
某種危險的夢想之中，那麼，痛苦是最有效的清醒手段。,《人活著究竟為什麼：聆聽尼采的生存智慧》,,"December 11, 2022 3:39 PM","April 28, 2023 1:32 PM",25,imac-fly,137
每當我們說話時缺乏正念覺知，便是在餵養自己的痛苦。,《諦聽與愛語》,,"November 25, 2022 12:00 PM","April 28, 2023 1:36 PM",25,imac-fly,154
往喜悅的道路不能繞過痛苦和逆境，而是必須從中穿越。,《最後一次相遇，我們只談喜悅》,,"June 12, 2022 11:13 AM","June 12, 2022 11:13 AM",25,imac-fly,0
用佈滿淚痕但也充滿笑聲的心靈之眼，平撫他人的痛苦。,《最後一次相遇，我們只談喜悅》,,"April 27, 2022 8:42 AM","May 1, 2023 10:24 AM",25,imac-fly,369
唯有慟哭這種超越語言的形式才能夠表達的痛苦與悲傷。,《關於死亡，我現在所想的是⋯⋯》,,"April 16, 2022 4:07 PM","April 28, 2023 1:32 PM",25,imac-fly,376
真相就是，你在能夠超越痛苦前，必須先對它說「是」。,《在定靜中成為自己》,,"April 13, 2022 1:34 PM","April 28, 2023 1:32 PM",25,imac-fly,379
我們的所有苦痛，不外乎就是我們的完美和無限本性努力。,"《禪的正門》",,"March 25, 2023 5:14 PM","April 28, 2023 1:36 PM",26,imac-fly,33
我們人類經歷的大多數心理痛苦，都是自願與自己造成的。,"《我可能錯了》",,"February 28, 2023 9:54 AM","April 28, 2023 1:36 PM",26,imac-fly,59
與所愛的人手牽手能發揮止痛作用，效果足以媲美止痛藥。,《孤獨世紀》,,"June 25, 2022 12:22 PM","May 1, 2023 10:24 AM",26,imac-fly,309
在眾目睽睽下不受歡迎的恐懼是最痛苦也最令他們焦慮的。,《孤獨世紀》,,"June 22, 2022 11:35 PM","April 5, 2023 9:22 AM",26,imac-fly,286
發炎會讓動脈變厚，加速失智症發作，當然也讓老化更痛苦。,"《疼痛大解密》",,"April 20, 2023 1:17 PM","April 28, 2023 1:36 PM",27,imac-fly,8
"請在腦中想像一個能裝進你所有痛苦回憶和感受的容器。","《創傷療癒手冊》",,"April 10, 2023 9:58 AM","April 10, 2023 9:58 AM",27,imac-fly,0
"發炎不只會造成你的膝蓋和關節疼痛，也會使大腦退化。","《無麩質飲食，讓你不生病！》",,"February 28, 2023 11:11 AM","February 28, 2023 11:11 AM",27,imac-fly,0
"廚房就像一間藥局，所有的病痛都能在實務中找到解答。","《獨裁者的廚師》",,"February 7, 2023 12:03 PM","February 7, 2023 12:03 PM",27,imac-fly,0
我們愈能夠平撫自己的痛苦，就愈知道轉而關懷他人的痛苦。,《最後一次相遇，我們只談喜悅（暢銷新版）》,,"December 15, 2022 12:08 AM","April 28, 2023 1:36 PM",27,imac-fly,134
或許治癒所有傷痛的並不是時間，而是花在做夢的睡眠時間。,《為什麼要睡覺？》,,"September 16, 2022 8:50 AM","April 28, 2023 12:36 PM",27,imac-fly,224
如果你否認自己的感受，最後還是會以其他方式感受到痛苦。,《僧人心態》,,"July 20, 2022 7:43 AM","April 28, 2023 1:36 PM",27,imac-fly,282
人生品質就看你在那些痛苦時刻所做的選擇。越快適應越好。,《原則》,,"June 23, 2022 11:51 AM","April 28, 2023 1:37 PM",27,imac-fly,309
人們一點都不痛恨金錢。他們只是痛恨有錢的王八蛋們而已。,《這些話，為什麼這麼有哏？！》,,"June 11, 2022 5:36 PM","June 11, 2022 5:36 PM",27,imac-fly,0
願你免於痛苦、願你健康、願你快樂、願你尋得平靜與喜悅。,《最後一次相遇，我們只談喜悅》,,"May 29, 2022 10:17 PM","April 28, 2023 12:47 PM",27,imac-fly,333
如果你否認自己的感受，最後還是會以其他方式感受到痛苦。,《僧人心態》,,"May 17, 2022 7:32 AM","May 17, 2022 7:32 AM",27,imac-fly,0
我們對美與情感的深切渴望，往往源出於剝奪、憂鬱和痛苦。,《在阿爾卑斯山與尼采相遇》,,"April 11, 2022 10:44 AM","April 11, 2022 10:44 AM",27,imac-fly,0
心智之所以需要無休止地活動，主要就是想擺脫情緒上的痛苦。,《當下的力量（全新紀念版）》,,"November 14, 2022 12:10 PM","April 28, 2023 1:36 PM",28,imac-fly,165
你試圖尋找能幫你減輕痛苦的人，但只有你能減輕自己的痛苦。,《僧人心態》,,"October 30, 2022 2:36 PM","April 28, 2023 1:37 PM",28,imac-fly,179
大部分女性月經來臨時都伴隨著不適，有時甚至是嚴重的疼痛。,《月經不平等》,,"October 10, 2022 9:05 AM","October 10, 2022 9:05 AM",28,imac-fly,0
管控生活從來不簡單，」他寫道，「而且有時絕對會是痛苦的。,《跑出巔峰》,,"July 17, 2022 8:19 AM","July 17, 2022 8:19 AM",28,imac-fly,0
重複說：「我看到你了，我的痛苦。我看到你了，我的恐懼。」,《僧人心態》,,"June 11, 2022 9:53 AM","June 11, 2022 9:53 AM",28,imac-fly,0
"們的身體就像美麗細緻的花園，持續性疼痛則是有刺的野草。","《疼痛大解密》",,"April 20, 2023 1:18 PM","April 20, 2023 1:18 PM",29,imac-fly,0
"什麼時候你學會了逃避痛苦，或是轉而養成一些成癮性習慣？","《創傷療癒手冊》",,"April 10, 2023 9:57 AM","April 10, 2023 9:57 AM",29,imac-fly,0
"你人生裡所做的每件事，幾乎都是為了減輕或擺脫這個痛苦。","《進入禪定的第一堂課：超越觀呼吸》",,"March 25, 2023 10:58 AM","March 25, 2023 10:58 AM",29,imac-fly,0
"對人類而言，疾病和疼痛是不自然的，是因為選錯道路所致。","《生產，本該無傷》",,"February 13, 2023 2:02 PM","February 13, 2023 2:02 PM",29,imac-fly,0
有人傷害你，往往是因為他受了傷害，滿溢出來的傷痛波及到你。,《僧人心態》,,"November 23, 2022 5:06 PM","November 23, 2022 5:06 PM",29,imac-fly,0
聽到謾罵之後，只要等個六秒鐘，「第一枝箭」的痛苦就會過去。,《無，生命的最佳狀態》,,"May 12, 2022 9:03 AM","April 28, 2023 1:37 PM",29,imac-fly,351
任何能讓一個痛苦萬狀的病人不再落淚的治療方法，都是好方法！,《神經外科的黑色喜劇（增訂版）》,,"April 15, 2022 8:38 AM","April 15, 2022 8:38 AM",29,imac-fly,0
我們看到，世界上不得不呈現的最佳境況是一種遠離痛苦的存在。,一種寧靜的、說得過去的生活。並且，就我們更有希望實現的事物而言，我們的要求也僅限於此。要想讓生活不至於太悲慘，最可靠的辦法就是不要期望太大的幸福。,,"April 11, 2022 8:08 PM","April 28, 2023 1:37 PM",29,imac-fly,381
