Name,Description,Note,Created,Last edited time,length,Created by,Days
"平等固然重要，但並非社會的唯一甚至優先目標，尤其是不能因為一意追求平等而傷害自由。","《社會主義快來吧！》",,"February 14, 2023 1:40 PM","February 14, 2023 1:40 PM",43,imac-fly,0
"不平等的本質不是經濟或技術，而是意識形態和政治，這無疑是本書歷史研究最顯著的結論。","《資本與意識形態（上下冊不分售）》",,"February 8, 2023 10:40 AM","February 8, 2023 10:40 AM",43,imac-fly,0
無論人類所處的社會存在著多大的不平等與不公義，他們除了設法為其賦予意義，可說別無選擇。,"《資本與意識形態（上下冊不分售）》
",,"January 2, 2023 2:06 PM","May 2, 2023 7:35 PM",43,imac-fly,120
"「平權」，就是每個人貢獻社會、實踐自我的機會是否平等，而不是只看現有的規則是否平等。","《我的99個私抽屜》",,"March 12, 2023 2:06 PM","March 12, 2023 2:06 PM",44,imac-fly,0
不平等不只是國家內部的社會差距問題；不平等有時也會在不同集體意識與發展模式之間造成對立。,"《資本與意識形態（上下冊不分售）》
",,"January 2, 2023 2:10 PM","May 2, 2023 7:35 PM",44,imac-fly,120
"email是最平等、自由的聯絡方式。想到就可以寫，對方有空再回，對方也不會知道你幾歲。","《我的99個私抽屜》",,"March 14, 2023 4:06 PM","March 14, 2023 4:06 PM",45,imac-fly,0
「欣賞是雙方平等」的，而要特別注意的是，這裡所指的平等是「心智的平等」而不是「世俗的平等」。,《男人的愛情研究室》,,"July 17, 2022 9:29 AM","July 17, 2022 9:29 AM",46,imac-fly,0
人類究竟是熱愛追求平等的的正義動物，還是熱衷追求權力的傲慢生物，是個延燒了不知多少世紀的爭論。,"《惡意如何帶來正義？》",,"March 29, 2023 11:01 PM","May 2, 2023 7:35 PM",47,imac-fly,33
"現代的不平等還有一個特徵：它帶有一系列歧視手段以及基於社經地位和族群－宗教因素的不平等待遇。","《資本與意識形態（上下冊不分售）》",,"February 8, 2023 10:39 AM","February 8, 2023 10:39 AM",48,imac-fly,0
"現代的不平等還有一個特徵：它帶有一系列歧視手段以及基於社經地位和族群－宗教因素的不平等待遇。

","《資本與意識形態（上下冊不分售）》
",,"January 2, 2023 2:14 PM","January 2, 2023 2:14 PM",50,imac-fly,0
平等如失去了自由的協助便毫無民主的意義可言，不過，自由如果與平等的理想沒有適當的協調，結果也是一樣。,《自由與平等之間》,,"November 5, 2022 10:17 PM","May 2, 2023 7:35 PM",50,imac-fly,177
平等的概念乃是產生民主理論的最主要的因素，而民主制度所犯的錯誤，也一半由於人們對此一觀念的誤解而起。,《自由與平等之間》,,"November 5, 2022 10:16 PM","November 5, 2022 10:16 PM",50,imac-fly,0
我不把融合定義為一個壓模子的過程，而是展現文化多樣性的過程，伴隨著在相互寬容的氣氛中的機會平等……。,《多元文化主義：牛津非常短講006》,,"October 26, 2022 1:26 PM","October 26, 2022 1:26 PM",50,imac-fly,0
成為精英主義者，不斷向上爬，那麼第二座山就是成為平等主義者，與需要幫助的人平起平坐，和他們並肩同行。,《第二座山》,,"April 18, 2022 9:40 PM","April 18, 2022 9:40 PM",50,imac-fly,0
很多父親認為自己工作賺錢，就理所當然是家庭中的主宰者，這是極其錯誤的想法，我們應該避免任何不平等的思想。,《克服與重生》,,"July 10, 2022 9:03 PM","May 2, 2023 7:35 PM",52,imac-fly,295
合夥人最好能夠獨立工作。你可以做指揮型的合夥人、服從型的合夥人，或者總是平等合作的合夥人。我三種都當過。,《窮查理的普通常識（增修版）》,,"June 17, 2022 6:10 PM","June 17, 2022 6:10 PM",52,imac-fly,0
歷史上促成經濟發展與人類進步的，並不是將財產、穩定與不平等制度奉為神聖的思維，而是爭取平等和教育機會的努力。,"《資本與意識形態（上下冊不分售）》
",,"January 2, 2023 2:14 PM","May 2, 2023 7:35 PM",54,imac-fly,120
歷史上促成經濟發展與人類進步的，並不是將財產、穩定與不平等制度奉為神聖的思維，而是爭取平等和教育機會的努力。,《資本與意識形態（上下冊不分售）》,,"December 14, 2022 1:51 PM","December 14, 2022 1:51 PM",54,imac-fly,0
區塊鏈的共識制度，是透過工作量證明來實現的，每一個節點都平等參與競爭，透過Token激勵構建一個合理的價值系統。,"《區塊鏈財富革命》",,"February 6, 2023 11:02 PM","May 2, 2023 7:35 PM",56,imac-fly,84
你必須使自己解脫於快樂與痛苦的衝擊，學習平等超然地對待它們，你的高興要像是為了別人射得好而高興，不是為了你自己。,《箭藝與禪心》,,"December 23, 2022 11:42 AM","December 23, 2022 11:42 AM",56,imac-fly,0
對法國和英國的入侵壓力，泰國只有割讓周邊土地以及簽訂不平等條約，接受治外法權和開放市場，才獲喘息而維持獨立地位。,《泰國史（增訂版）》,,"November 30, 2022 6:34 PM","January 13, 2023 9:32 PM",56,imac-fly,44
"各種示威活動，訴求包括反戰、兩性平等或經濟正義，它們都具有嘉年華的特色：扮裝、音樂、隨性起舞、分享食物和飲料。","《嘉年華的誕生》",,"April 12, 2023 1:58 PM","April 12, 2023 1:58 PM",57,imac-fly,0
"政府能力有限，沒有辦法讓每件事情都做到完全公平，但是至少有兩樣制度必須講求機會平等：一個是教育，一個則是醫療。","《柯P管理學》",,"February 20, 2023 4:20 PM","February 20, 2023 4:20 PM",57,imac-fly,0
"美國把槍稱之為「帶來平等的裝置」。這個說法源自於西部開拓時代，只要帶著槍，就算對手人高馬大，也能與他平起平坐。","《歷史學家寫給所有人的絲路史》",,"February 4, 2023 2:15 PM","February 4, 2023 2:15 PM",57,imac-fly,0
更能彼此信任、合作、平等相待、提高生產力。擁有相同的現實，不僅讓我們產生相同的認知，更讓我們產生類似的感受與世界觀。,"《集體錯覺》",,"January 29, 2023 8:46 AM","May 2, 2023 7:35 PM",58,imac-fly,93
你不必與所有人成為朋友，但要公平看待，把每個人都當做平等的靈魂，都具有增長你知識和經驗的潛能。他們都在你的關懷圈裡。,《僧人心態》,,"November 18, 2022 9:10 AM","November 18, 2022 9:10 AM",58,imac-fly,0
"现在引起许多人兴趣的是，男女职能已经变得如此分离。目前的性别平等尝试是否意味着女人中的男人和男人中的女人被解放了？","《Authentic Movement》",,"April 19, 2023 10:10 AM","April 19, 2023 10:10 AM",59,imac-fly,0
另有研究指出，其實不少人根本不喜歡過分單調的平等（和別人相比較），反而更關心如何降低經濟不安和不穩定（和過去相比較)。,"《社會主義快來吧！》",,"February 14, 2023 1:29 PM","May 2, 2023 7:36 PM",59,imac-fly,77
兄弟愛和男女愛都是平等兩造之間的愛，反觀母親和孩子之間的關係本質上並不平等，其中一方需要全面的幫助，另一方給予這種幫助。,"《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》",,"February 23, 2023 8:21 PM","April 11, 2023 6:57 PM",60,imac-fly,46
真正的人脈，本質是給予價值、平等交換。你能給予什麼樣的價值，就會認識什麼樣的人。你能為別人創造多大價值，你就有多大價值。,《底層邏輯》,,"May 18, 2022 1:59 PM","May 18, 2022 1:59 PM",60,imac-fly,0
"比起當時其他的神，戴奧尼索斯對人一視平等，非常平易近人，不管是有權有勢的人或是窮人，都可以加入教團（Thiasus）。","《嘉年華的誕生》",,"March 30, 2023 12:06 PM","March 30, 2023 12:06 PM",61,imac-fly,0
歷史上所有時代、在世界上所有地方，不同社會的菁英經常傾向於將不平等現象「天然化」，也就是說，設法為其賦予自然、客觀的基礎。,"《資本與意識形態（上下冊不分售）》
",,"January 2, 2023 2:06 PM","May 2, 2023 7:36 PM",61,imac-fly,120
"在瘋狂又亢奮的舞蹈裡，人就很難維持自己尊貴的地位。面具和各種樣式的扮裝能使每個參加者都是平等的主體，同樣都是「特別」的。","《嘉年華的誕生》",,"April 3, 2023 11:10 PM","April 3, 2023 11:10 PM",62,imac-fly,0
我的出發點是，每一種意識形態，無論它維護某種不平等的立場看起來多麼極端，都是在用它的方式表達某種對公平社會與社會正義的願景。,"《資本與意識形態（上下冊不分售）》",,"January 16, 2023 12:53 PM","May 2, 2023 7:36 PM",62,imac-fly,106
進一步來說，平等原則意味著人與人之間是一種團結關係，而非支配與順從的關係。平等並不代表「所有人都必須具有相同的條件與處境」。,《逃避自由》,,"October 3, 2022 5:08 PM","May 2, 2023 7:36 PM",62,imac-fly,211
自我認同為女性的人，需要與對方平等，在選擇的階段多參與，要明白自己喜歡什麼，而且遇到吸引你的人，你要能夠清楚告訴他你喜歡什麼。,《道德浪女》,,"June 13, 2022 4:14 PM","May 2, 2023 7:36 PM",63,imac-fly,323
我們必須認真看待人類社會在意識形態和體制上的多樣性，並且要當心所有那些意圖強調不平等屬於「自然現象」，並否定替代方案存在的論述。,"《資本與意識形態（上下冊不分售）》
",,"January 2, 2023 2:05 PM","May 2, 2023 7:36 PM",64,imac-fly,120
"或許這個過程是自然的結果──自我導致自我的消滅，自我內在衝突致死──天地不仁，以萬物為芻狗，萬物皆平等運行，而死亡再自然不過。","《老到可以死》",,"March 30, 2023 12:46 PM","March 30, 2023 12:46 PM",65,imac-fly,0
孤獨也是同理及慈愛的源頭。在最深層的孤獨經驗裡，我們才會知曉我與他人皆是平等的。我因為被孤獨所環繞，然後才明白他人與我有共同的處境。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 5, 2022 1:09 PM","May 5, 2022 1:09 PM",66,imac-fly,0
除了平等主義，第二次機器時代的卓越公司，還有一項共通特色，而且往往是平等主義的支柱，那就是高度透明化，比一般公司更廣為分享更多資訊。,《機器，平台，群眾》,,"April 19, 2022 12:56 PM","April 19, 2022 12:56 PM",66,imac-fly,0
"除了平等主義，第二次機器時代的卓越公司，還有一項共通特色，而且往往是平等主義的支柱，那就是高度透明化，比一般公司更廣為分享更多資訊。","《機器，平台，群眾》",,"April 26, 2023 7:48 AM","April 26, 2023 7:48 AM",68,imac-fly,0
神的資源無窮無盡，每個人都有平等取用的機會，這樣就不會因為收穫太多而感到罪惡。既然每個人都可以汲取宇宙的資源，我們的豐收並非剝削自他人。,《創作，是心靈療癒的旅程》,,"November 9, 2022 4:02 PM","May 2, 2023 7:36 PM",68,imac-fly,174
謙卑的聖人會平等地對待眾生，這就是僧侶不吃動物的原因。《薄伽梵歌》說：「完美的瑜伽修行者是真正看到眾生一體的人，包括他們的快樂和苦難。」,《僧人心態》,,"October 6, 2022 1:49 PM","October 6, 2022 1:49 PM",68,imac-fly,0
這點非常正確，而且也正是為什麼，芬蘭和其他北歐國家在數十年前就決定要建立平等的社會，使所有人的生活都能受到保障，對兒童的保障甚至在出生前。,"《芬蘭教改之道》",,"April 23, 2023 10:51 PM","May 2, 2023 7:36 PM",69,imac-fly,8
"多人來說，充分發揮男性、女性各自的功能和義務，互相補足，即是一幅平等的理想圖，而在北歐社會，我感受到一種強烈想要模糊男女功能界限的信念。","《幸福是我們的義務》",,"April 24, 2023 12:37 PM","April 24, 2023 12:37 PM",70,imac-fly,0
法律是正確的嗎？真的是平等的嗎？不分有地位的人或沒有地位的人、聰明人或不聰明的人、富人或窮人，只要是壞人，犯了罪都會正確地受到相應的制裁嗎？,《十三級階梯》,,"November 8, 2022 12:50 PM","November 8, 2022 12:50 PM",70,imac-fly,0
法律是正確的嗎？真的是平等的嗎？不分有地位的人或沒有地位的人、聰明人或不聰明的人、富人或窮人，只要是壞人，犯了罪都會正確地受到相應的制裁嗎？,《十三級階梯》,,"October 3, 2022 1:39 PM","October 3, 2022 1:39 PM",70,imac-fly,0
想要確保「平等」，就得節制那些較為突出的人、削弱那些人的自主權和自由；而要保障人人都能獲得如他所願的「自由」，也就必然會影響到所有人的平等。,《人類大歷史》,,"June 3, 2022 12:42 PM","May 2, 2023 7:36 PM",70,imac-fly,333
所得不平等──年度中產出財富流量的分配情況──與此不同：除非坐視一大部分人口在短期內消亡，否則所有社會都受制於必須讓最窮困人口維持生計的前提。,"《資本與意識形態（上下冊不分售）》
",,"January 2, 2023 2:07 PM","May 2, 2023 7:36 PM",71,imac-fly,120
自我的獨特性絕對不會抵觸平等原則。「人類生而平等」的主旨在於所有人都享有同樣的基本人性特質，共享人類的整體命運，擁有不可剝奪的幸福與自由的權利。,《逃避自由》,,"October 3, 2022 5:09 PM","May 2, 2023 7:36 PM",72,imac-fly,211
在當代的資本主義社會，平等的意義已經變質。人們所謂的平等乃是機器人之間的平等，是失去個體性的人之間的平等。平等在今日意謂「一模一樣」而非「一體」。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 1:09 PM","May 1, 2022 1:09 PM",73,imac-fly,0
經濟不平等的加劇使得窮人翻身無望，他們不再相信遊戲規則是公平的；新自由主義帶來福利、醫療與教育支出的縮減，弱勢群體面臨更嚴苛的生存挑戰；移民與難民。,"《年輕人為何憤怒》",,"January 27, 2023 8:11 AM","May 2, 2023 7:36 PM",74,imac-fly,95
合理的權威是建立在當權者和臣服者的平等之上，兩者的差別只在於特殊領域方面的知識或技術程度；而不合理的權威，本質上是以不平等為基礎，更蘊含了價值上的差異。,《自我的追尋》,,"October 3, 2022 5:31 PM","May 2, 2023 7:36 PM",76,imac-fly,211
斯多噶學派（Stoics）有一個重點：決定我們快樂與否的是自己對生命中事件的感受，而不是事件本身；我們分辨生命裡哪些可控制、哪些不可控制，而找到平等心。,《平靜的心，專注的大腦》,,"April 26, 2022 5:26 PM","April 26, 2022 5:26 PM",76,imac-fly,0
"在各種經濟活動中，業主們正把許多幕後規則從先到先贏悄悄改成先到後贏，從時間轉成金錢，從平等轉成特權，一切都為了增進他們自己的利益，而不見得是你的利益。","《這是我的，別想碰！》",,"February 3, 2023 1:16 PM","February 3, 2023 1:16 PM",77,imac-fly,0
一連串深層次路徑上的研究成果，大幅提高了人類正向潛力上限的認知模型。這條路徑培養我們無私、平等、慈心、大悲心等歷久不衰的心質──都是種種高度正向的內心質變。,《平靜的心，專注的大腦》,,"October 24, 2022 6:26 PM","October 24, 2022 6:26 PM",78,imac-fly,0
他們服從一模一樣的命令，但是每個人又相信自己是依照自己的意願行事。就像現代的大量生產過程要求商品的標準化，社會過程也要求人的標準化，而這種標準化被稱為「平等」。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 5:04 PM","November 30, 2022 5:04 PM",80,imac-fly,0
