Name,Description,Note,Created,Last edited time,length,Created by,Days
其實長度才是密碼容不容易被破解的依據，不是複雜度。,"《比特幣精粹》",,"February 6, 2023 11:33 PM","May 1, 2023 9:48 AM",25,imac-fly,83
只依據那些你可以同時願意它成為普遍法則的準則行動。,"《如果沒有上帝，想做什麼都可以？20個倫理學大哉問》",,"February 4, 2023 12:26 PM","May 1, 2023 9:49 AM",25,imac-fly,85
動機依照不同的特質，又可以細分為命令、習慣和任性。,"《沒有別人，怎麼做自己？》
",是命令習慣和任性成為動機,"January 10, 2023 4:14 PM","May 1, 2023 9:49 AM",25,imac-fly,110
"存在主義肯定單獨的個人，個人不能再依附於群體中。","《西方哲學之旅（下：現代）》",,"April 26, 2023 4:43 PM","April 26, 2023 4:43 PM",26,imac-fly,0
依據時間表規畫工作量，將時間分段運用，避免急迫狀況。,《依然真摯與忠誠》,,"November 24, 2022 12:42 PM","May 1, 2023 9:48 AM",26,imac-fly,157
某事縱然了然於心，但基於各種理由，你卻依然予以忽視。,《遺愛基列》,,"November 22, 2022 9:33 AM","May 1, 2023 9:48 AM",26,imac-fly,160
"對於數學語言的依賴程度越高，會減低人們的政治參與。 ",《人的條件（全新修訂版）》,,"November 5, 2022 9:57 PM","May 1, 2023 9:48 AM",26,imac-fly,176
對許多專家來說，無聊的環節依舊是貫穿職涯的核心工作。,《專家之路：從學徒到大師》,,"July 15, 2022 9:56 AM","May 1, 2023 9:48 AM",26,imac-fly,289
這種對「心」的依賴，可能就是自由民主制度的致命弱點。,《21世紀的21堂課》,,"June 17, 2022 6:37 PM","June 17, 2022 6:37 PM",26,imac-fly,0
「喜」的基礎在於認同人是互相依賴的，就像烏班圖精神。,《最後一次相遇，我們只談喜悅》,,"June 7, 2022 7:23 PM","June 7, 2022 7:23 PM",26,imac-fly,0
依據聯合國的資料，全世界超過百歲以上的人超過三十萬人。,"《天生不愛動》",,"March 19, 2023 9:01 PM","May 1, 2023 9:49 AM",27,imac-fly,42
而討好者想辦法依附著他人，也就是讓別人背起自己的責任。,《順勢溝通》,,"December 10, 2022 10:15 PM","May 1, 2023 9:49 AM",27,imac-fly,141
請依你「想做什麼」，而不是「應該做什麼」來開始第一步。,《打造理想人生的習慣大全》,,"September 21, 2022 5:08 PM","September 21, 2022 5:08 PM",27,imac-fly,0
但若經常失去自我，這樣的關係就不是親密關係，而是共依存。,"《親密無能：早熟童年的隱形代價》",,"April 30, 2023 9:40 PM","May 1, 2023 9:49 AM",28,imac-fly,0
依附關係的健全與否會影響一個人管理情緒與耐受壓力的能力。,"《創傷療癒手冊》",,"April 10, 2023 9:53 AM","April 10, 2023 4:01 PM",28,imac-fly,0
若想依照計劃前進，必須強迫自己寫作，且會耗用你的意志力。,"《卡片盒筆記》",,"March 22, 2023 11:36 AM","May 1, 2023 9:49 AM",28,imac-fly,39
思考的時候，男性往往依據道理導出結論，女性則是依據情緒。,"《圖解女性心理學》",,"February 22, 2023 9:25 PM","April 26, 2023 12:13 PM",28,imac-fly,62
"錢幣即便毀損，它們依舊承載著主權、領土與價值的歷史。","《數位貨幣烏托邦》",,"February 7, 2023 12:03 AM","February 7, 2023 12:03 AM",28,imac-fly,0
不能合乎現實地應付生活和憂鬱）是偏一邊地依戀母親的結果。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"October 29, 2022 1:47 PM","October 29, 2022 1:47 PM",28,imac-fly,0
"不能依靠抽樣的方式來進行測試，因為系統是不連續的系統。","《釋控》",,"February 7, 2023 1:22 PM","February 7, 2023 1:22 PM",29,imac-fly,0
我已經明白，如果累了，需要休息了，還依舊去工作的人是傻瓜。,《創作者的日常生活》,,"December 28, 2022 9:48 AM","May 1, 2023 9:50 AM",29,imac-fly,124
個人觀點並不以與集體規範唱反調為依歸，只是唱不同的調而已。,《積極想像》,,"December 23, 2022 3:31 PM","December 23, 2022 3:31 PM",29,imac-fly,0
很難相信心情、吸引力和厭惡如此依賴過去的經歷，但這是真的。,《活出覺醒》,,"December 9, 2022 12:54 PM","May 1, 2023 9:49 AM",29,imac-fly,142
依賴內在造物者，就不會再依賴任何事物，可以真正地自由自在。,《創作，是心靈療癒的旅程》,,"November 9, 2022 4:07 PM","May 1, 2023 9:49 AM",29,imac-fly,172
老了怎麼辦的問題，還是掌握在自己手上，不依靠別人比較保險。,《我喜歡工作，如果可以，不上班的工作更好》,,"November 3, 2022 9:18 AM","November 3, 2022 9:18 AM",29,imac-fly,0
人的不滿情緒和糟糕的心情，一般會隨著社會關係鏈條依次傳遞。,《墨菲定律》,,"July 16, 2022 11:47 AM","April 26, 2023 7:38 PM",29,imac-fly,284
羞愧感來自於無法依賴別人，還有被人發現自己無能為力的無助感。,"《親密無能：早熟童年的隱形代價》",,"April 30, 2023 9:39 PM","May 1, 2023 9:49 AM",30,imac-fly,0
各人依己意言說與著述的自由，是民主體制中不可或缺的必要條件。,《異見的自由》,,"November 6, 2022 6:13 PM","November 6, 2022 6:13 PM",30,imac-fly,0
一個人（因為怕）讓其他人失望，而無法依從他自身的利益來行動。,《人慈》,,"September 16, 2022 1:23 PM","May 1, 2023 9:55 AM",30,imac-fly,226
一個人（因為怕）讓其他人失望，而無法依從他自身的利益來行動。,《人慈》,,"May 27, 2022 5:26 AM","May 27, 2022 5:26 AM",30,imac-fly,0
我希望我所愛的人依照自己的方式而不是以符合我需要的方式成長。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 26, 2022 3:16 PM","May 26, 2022 3:16 PM",30,imac-fly,0
我們不會再依自己所知所覺來行事，只會照既定的步驟依樣畫葫蘆。,《網路讓我們變笨？》,,"May 23, 2022 11:53 AM","May 23, 2022 11:53 AM",30,imac-fly,0
"一旦你放掉依戀心、嗔恨心、自大心，禪定就成了你自然的狀態。","《大師在喜馬拉雅山》",,"February 15, 2023 10:42 PM","February 15, 2023 10:42 PM",31,imac-fly,0
咖啡因上癮有別於酒精或其他藥物成癮，依舊未被社會貼上負面標籤。,"《誇大不實的醫療迷思》",,"February 4, 2023 11:18 AM","May 1, 2023 9:50 AM",31,imac-fly,85
「參與和憤怒」的規則。你越是依戀（無論好壞），標準就隨之升高。,"《恐懼，是保護你的天賦》",,"January 20, 2023 6:36 PM","May 1, 2023 9:50 AM",31,imac-fly,100
如果我只因為無法自己站立而依戀別人，那對方就會成為我的救生員。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"November 30, 2022 4:51 PM","May 1, 2023 9:50 AM",31,imac-fly,151
"包括失去之前依附的對象，還得面臨重新建立親密依附的未知旅程。","《依戀理論三部曲2：分離焦慮》",,"April 30, 2023 7:33 PM","April 30, 2023 7:33 PM",32,imac-fly,0
在任何人建構有關世界的運作模式中，他對於依附對象的概念會是關鍵。,"《依戀理論三部曲2：分離焦慮》",,"April 30, 2023 7:27 PM","May 1, 2023 9:50 AM",32,imac-fly,0
"安全依附風格的人能夠更好地照顧自己的需求，並請求伴侶的幫助。","《Polysecure》",,"April 27, 2023 11:39 AM","April 27, 2023 11:39 AM",32,imac-fly,0
"對於一些自閉症患者而言，即使看見了森林，他們依然執著於樹木。","《遺忘本能》",,"April 20, 2023 9:08 PM","April 20, 2023 9:08 PM",32,imac-fly,0
儘管我們無從掌握這些過往的事件，我們每個人依舊走到了今日的人生。,《人生4千個禮拜》,,"July 8, 2022 9:13 AM","May 1, 2023 9:55 AM",32,imac-fly,297
"個體很有可能同時使用兩個或多個與依附對象及自我有關的運作模式。","《依戀理論三部曲2：分離焦慮》",,"April 30, 2023 7:29 PM","April 30, 2023 7:29 PM",33,imac-fly,0
"隨緣也表示自己可以依不同的能力和興趣，得到不同的成功和成就感。","《禪．心的效能訓練：汲取禪修智慧，提升自我效能》",,"March 26, 2023 8:32 PM","March 26, 2023 8:32 PM",33,imac-fly,0
對於耐力選手而言，要長遠與穩定進步的關鍵依然是「大量」的訓練累積。,"《減法訓練》",,"March 23, 2023 1:33 PM","May 1, 2023 9:55 AM",33,imac-fly,38
待我離去，讓我的思想陪伴著你，就像日落餘暉，依傍在寂靜星空的邊緣。,《漂鳥集[中英雙語版]》,,"December 2, 2022 12:20 AM","April 14, 2023 9:25 AM",33,imac-fly,133
中老年人對於強度的依存性很高，用白話文講，如果不夠重，很難有效果。,《抗老化，你需要大重量訓練》,,"October 6, 2022 2:41 PM","May 1, 2023 9:55 AM",33,imac-fly,206
於是，政府決定依照過去處理「未來潛在危機」時的慣例來行動：研究它。,《人類的故事》,,"October 2, 2022 6:35 PM","October 2, 2022 6:35 PM",33,imac-fly,0
出人生最重要的二十五件事，接著依序排列，從最重要的排到最不重要的。,《人生4千個禮拜》,,"May 23, 2022 6:17 AM","May 1, 2023 9:55 AM",33,imac-fly,343
對我們來說，根據需求適應環境才是自然，或者依妳的說法，是自然的意圖。,《備份人生：歡迎回來！您的意識已下載》,,"November 22, 2022 5:58 PM","November 22, 2022 5:58 PM",34,imac-fly,0
當所有區別都消失時，生命能量就不再依附於肉身，並開始從肉身中脫離出來。,《薩古魯談業力》,,"November 27, 2022 5:50 PM","November 27, 2022 5:50 PM",35,imac-fly,0
他發現我們在情感上最依戀、最常見到的人，往往正是最有可能幫助我們的人。,《朋友原來是天生的：鄧巴數字與友誼成功的七大支柱》,,"November 3, 2022 10:49 PM","November 3, 2022 10:49 PM",35,imac-fly,0
事物總是依序相生，靠著積極活動、攜手合作、實體的統一，建立起因果關係。,《沉思錄》,,"September 16, 2022 9:01 PM","September 16, 2022 9:01 PM",35,imac-fly,0
訓練次第始終依循下列方向：做功能力→肌肥大→力量→爆發力→速度與敏捷。,《週期化力量訓練系統》,,"May 13, 2022 6:55 PM","May 1, 2023 9:55 AM",35,imac-fly,352
公司只是依法行事時，無論是員工和顧客大概都不會感受到相同的溫暖和友善。,《無限賽局》,,"May 10, 2022 12:26 PM","May 10, 2022 12:26 PM",35,imac-fly,0
喜歡的事情，在喜歡的時間，依喜歡的方法去做，這對我來說是自由人的定義。,《身為職業小說家》,,"April 26, 2022 11:08 PM","April 26, 2022 11:08 PM",35,imac-fly,0
混亂型依附的孩子運用了過多資源來理解父母的行為，而沒有餘力反思自我狀態。,"《心智化：依附關係．情感調節．自我發展》",,"April 30, 2023 7:39 PM","May 1, 2023 9:55 AM",36,imac-fly,0
許多不同的媒體形式、行動者及想要建立相互依賴關係的利益共同組成的拼裝體。,"《被操弄的真實》",,"March 27, 2023 6:33 PM","April 26, 2023 7:51 PM",36,imac-fly,30
"男性藉由外遇滿足性需求後，就會知足，對外遇對象依依不捨的可能性很低。","《圖解女性心理學》",,"February 22, 2023 9:21 PM","February 22, 2023 9:21 PM",36,imac-fly,0
"如果我們明確知道在需要的時候可以依賴他人，擁有完整記憶的時間會更長。","《個人儀式的力量》",,"February 15, 2023 1:18 PM","February 15, 2023 1:18 PM",36,imac-fly,0
"一旦你決定依循某個意念來創作，就表示必須捨棄數以千計的潛在意念不寫。","《故事寫作大師班》",,"February 1, 2023 10:19 PM","February 1, 2023 10:19 PM",36,imac-fly,0
"我們也許生活在個人主義的時代，但我們的社會卻從來沒有這麼相互依賴過。","《改變每個人的3個狂熱夢想》",,"January 23, 2023 6:22 PM","January 23, 2023 6:22 PM",36,imac-fly,0
"與伴侶依偎、擁抱、或兩人一起聞著芬芳的香氣，也可能有助於活化後腦島。","《為什麼要戀愛》",,"January 22, 2023 8:12 AM","January 22, 2023 8:12 AM",36,imac-fly,0
喜悅是不須依靠外物也能擁有的快樂，喜悅是對人生當下賜予你的機會表示感恩。,《最後一次相遇，我們只談喜悅（暢銷新版）》,,"November 14, 2022 9:06 AM","May 1, 2023 9:56 AM",36,imac-fly,168
讓自己像座海角一樣，即使被浪花不斷拍打，依舊能屹立不搖，馴服四周的狂潮。,《沉思錄》,,"September 16, 2022 8:15 PM","September 16, 2022 8:15 PM",36,imac-fly,0
依循以下三步驟──徵詢、評估和對回饋做出反應──會增加信心和自我覺察力。,《僧人心態》,,"May 10, 2022 11:05 AM","May 10, 2022 11:05 AM",36,imac-fly,0
看看河流的本質。河流的大小、力量，和施予的能力往往依其寬度與流量來衡量。,《禮物》,,"April 11, 2022 9:09 PM","April 11, 2022 9:09 PM",36,imac-fly,0
找到喜歡的「推」，心靈便有了依靠，而且還能領悟真正重要的事物，那就是真心。,《生而為粉，我很幸福》,,"September 10, 2022 3:39 PM","September 10, 2022 3:39 PM",37,imac-fly,0
我們日益習慣和依賴電腦之後，就會忍不住把「需要智慧來處理的工作」交給電腦。,《網路讓我們變笨？》,,"May 23, 2022 11:52 AM","May 1, 2023 9:58 AM",37,imac-fly,342
