Name,Description,Note,Created,Last edited time,length,Created by,Days
真正注意到周遭的事物，會讓大腦擺脫自動駕駛模式。道場每天的行禪都在訓練我們學習注意的工夫。,《僧人心態》,,"July 12, 2022 3:49 PM","July 12, 2022 3:49 PM",45,imac-fly,0
平常心是道。一切都決定於大門是向內開，還是向外開。僅在一瞬間，事物的樣貌一變，就體會到禪意。,"《禪學入門》",,"March 29, 2023 11:42 AM","May 4, 2023 9:39 PM",46,imac-fly,36
禪修就像開墾一座花園：你的經驗會深化及改變，但是速度是以園藝的時間來計算，而不是以時鐘來計時。,《正念》,,"April 24, 2022 9:42 AM","April 24, 2022 9:42 AM",47,imac-fly,0
就像所有的神祕主義，禪只能被一個本身已進入神祕的人所瞭解，而不能用神祕經驗之外的方法偷偷去獲得。,《箭藝與禪心》,,"December 23, 2022 11:49 AM","December 23, 2022 11:49 AM",48,imac-fly,0
從禪修衍生出來「正念減壓」等通俗普及課程，廣大的人口可以用來減輕疼痛和壓力、調節情緒、增加專注力,《平靜的心，專注的大腦》,,"October 24, 2022 6:26 PM","October 24, 2022 6:26 PM",48,imac-fly,0
一行禪師舉了喝茶「念其善」的例子，而感恩的是我們的心。茶很好喝，我們喝茶時感覺很好。我們就在當下。,"《聆聽之路》",,"February 6, 2023 5:10 PM","April 28, 2023 1:00 PM",49,imac-fly,80
在我們看來，禪修最引人之處，並不是讓人身體更健康、工作表現更好，而是如何更進一步達到更純淨的本性。,《平靜的心，專注的大腦》,,"October 24, 2022 6:25 PM","October 24, 2022 6:25 PM",49,imac-fly,0
"禪宗告訴我們，語言就只是工具，此外不包含任何事物。語言與事實不相符時，也就是捨棄語言回歸事實之時","《禪學入門》",,"March 29, 2023 11:40 AM","March 29, 2023 11:40 AM",50,imac-fly,0
禪修是安住在當下此刻。不需要到哪裡，或是回到過去或童年去接觸痛苦和它的源頭。你只是停留在當下，觀察。,《禪與拯救地球的藝術》,,"November 24, 2022 4:49 PM","May 1, 2023 10:12 AM",50,imac-fly,157
我的傳承是九世紀臨濟禪師的法脈。他說：「我的目標不是授予你知識。我的目的是要幫助你從你的想法中解脫。,《禪與拯救地球的藝術》,,"November 24, 2022 4:48 PM","November 24, 2022 4:48 PM",50,imac-fly,0
這就是為什麼我們除了禪修，還必須培養出在日常處境中聚精會神的能力。古人說：「動中工夫勝靜中百千億倍。」,"《禪的正門》",,"March 25, 2023 5:12 PM","May 4, 2023 9:40 PM",51,imac-fly,40
禪修看來不只可以影響腦部的「高等」能力（分析和推理能力），還可以影響「低等」能力（潛意識和直覺能力）。,《念力的科學》,,"April 29, 2022 5:26 PM","April 29, 2022 5:26 PM",51,imac-fly,0
"你要得定的領域就是你禪修的「所緣」，亦即你選擇用心專注的對象；一直專注於所緣直到最後，心終於得定了。","《進入禪定的第一堂課：超越觀呼吸》",,"March 25, 2023 11:01 AM","March 25, 2023 11:01 AM",52,imac-fly,0
在禪修剛開始時，藉由覺知明顯的身體感覺，你會了知身體（色）。當「念」增長強大時，你將能夠辨別心──動機。,"《念住內觀》",,"March 9, 2023 7:10 PM","May 4, 2023 9:40 PM",52,imac-fly,56
禪修的重複性讓我們不再無止盡地重蹈覆轍，讓我們跳脫自動導航器，不再受制於自我挫敗及自我攻擊的念頭與行動。,《正念》,,"April 24, 2022 9:41 AM","April 24, 2022 9:41 AM",52,imac-fly,0
"一位禪師說過：「遇佛殺佛。」如果你遇到的不是一個在當下的佛，就應把他「殺掉」，如此你才能歸復自己的佛性。","《禪者的初心（暢銷全球五十週年紀念版）》",,"March 29, 2023 9:49 AM","March 29, 2023 9:49 AM",54,imac-fly,0
"在擁抱禪中，你先花時間看著對方，意識到他們對你多麼重要。深呼吸三次，就只是看著對方，感受他們的真實存在。","《擁抱禪，重新開始》",,"March 25, 2023 6:22 PM","March 25, 2023 6:22 PM",54,imac-fly,0
"這裡，我必須提醒各位，在參難透公案時，不要太執著於想出解法，因為這會讓人偏離禪修正道，不再能「安住本分」","《禪的正門》",,"March 25, 2023 5:15 PM","March 25, 2023 5:15 PM",54,imac-fly,0
"第一個護衛禪是「佛隨念」──憶念佛陀的功德，這是一種很具鼓勵性與啟發性的修行，它包括憶念、省思佛陀與其功德。","《念住內觀》",,"March 9, 2023 7:56 PM","March 9, 2023 7:56 PM",56,imac-fly,0
最後，她終於打從內心深處體認到，禪修不是競賽，不是需要追求完美的複雜技巧。唯一需要自律的部分，是規律且頻繁地練習。,《正念》,,"September 17, 2022 10:11 PM","September 17, 2022 10:11 PM",57,imac-fly,0
為了這些重要的經驗，禪宗透過有系統的自我冥思禪修，發展出途徑來引導個人在靈魂的最深處覺察到那無可名狀、無根無性的本體,不僅如此，還要與之合一。,,"December 23, 2022 11:19 AM","December 23, 2022 11:19 AM",58,imac-fly,0
你不應該說「我知道禪是什麼」或者「我開悟了」。這也是所有藝術真正的祕密所在──永遠當個新手。這是非常、非常要緊的一點。,"《禪者的初心（暢銷全球五十週年紀念版）》",,"March 29, 2023 9:49 AM","May 4, 2023 9:40 PM",59,imac-fly,36
"禪及其特殊的品味逐漸進入寧靜藝術之路，譬如，文學、美術、茶道、烹飪、園藝、建築，最後它滲入了日本人生活的每個細節。","《武士的宗教》",,"March 26, 2023 9:32 PM","March 26, 2023 9:32 PM",59,imac-fly,0
"禪修的人自然要避免心識困於枯寂。這也是為什麼禪門弟子反對終日坐禪。身體忙起來，也會讓心忙起來，並因而活潑、健康、清醒。","《鈴木大拙禪學入門》",,"March 28, 2023 8:58 AM","March 28, 2023 8:58 AM",61,imac-fly,0
如果你知道如何呼吸與微笑的話，快樂就與你同在，因為快樂總是出現在現在這一刻。禪修的練習就是回到當下，與花、藍天、孩童相遇。,"《橘子禪》",,"March 25, 2023 10:17 AM","May 4, 2023 9:40 PM",61,imac-fly,40
每日規律的修行，就是精進。如果每天都修持坐禪、行禪、正念呼吸、正念用餐，修行就能獲得滋養並持續不斷，這就是第二個力量的來源。,《一行禪師談生命真正的快樂》,,"November 24, 2022 8:00 PM","November 24, 2022 8:00 PM",62,imac-fly,0
禪宗就是直接體驗。 默頓（1968）繼續寫道：「禪的整個目的不是對體驗做出防範措施，而是在沒有邏輯語言化的媒介下直接掌握現實。」,"《Authentic Movement》",,"April 23, 2023 8:24 PM","May 4, 2023 9:40 PM",64,imac-fly,11
"我們自己會變得更自在，而禪觀的對象最終也會受益——他的痛苦會逐漸減輕，他的生命也會因為我們的悲心而慢慢地變得更光明、更快樂。","《橘子禪》",,"April 16, 2023 11:41 PM","April 16, 2023 11:41 PM",64,imac-fly,0
"在禪裡頭不需要解釋什麼，也沒什麼可以教的，那些只會徒增知見。除非是自己的省悟，否則都不是真正屬於你的認識，而只是借來的羽翼。","《鈴木大拙禪學入門》",,"March 28, 2023 8:56 AM","March 28, 2023 8:56 AM",64,imac-fly,0
"迷失在想像中的修行者們，活在過去與未來當中。他們可以禪修一、兩個月，甚至好幾年，都沒有任何特別的結果。他們浪費了自己的時間。","《念住內觀》",,"March 9, 2023 7:07 PM","March 9, 2023 7:07 PM",64,imac-fly,0
一行禪師在《怎麼愛》（HowtoLove）裡寫道：「通常，我們對別人的迷戀不是因為自己真的愛和了解對方，而是為了轉移自己的痛苦。,《僧人心態》,,"May 14, 2022 1:00 PM","May 14, 2022 1:00 PM",64,imac-fly,0
「你就像這個杯子，」南隱說，「心裡裝滿了見解和臆測。你不先把杯子清空，我要如何跟你開示禪法？」清空自己，才能裝進知識和有益的經驗。,《僧人心態》,,"October 6, 2022 1:50 PM","October 6, 2022 1:50 PM",65,imac-fly,0
